date,year,n_sectors,top,bottom,middle,spread
2005-06-30,2005,20,0.0835814053646754,0.0687076063119106,0.025664125230692003,0.0148737990527648
2005-07-29,2005,20,-0.08929955300419579,0.01704483799770773,0.013875633761128103,-0.10634439100190352
2005-08-31,2005,20,-0.026371775626109262,0.0036536262643518023,-0.03682900871775599,-0.030025401890461063
2005-09-30,2005,20,0.00830400768122889,-0.024502006849600095,-0.04356957656515825,0.032806014530828986
2005-10-31,2005,20,0.07813633053199358,-0.05561980345202359,-0.01980043831164413,0.13375613398401717
2005-11-30,2005,20,0.05065648807355801,0.005727479552242805,-0.05519313778290022,0.044929008521315206
2005-12-30,2005,20,0.046080799748534886,-0.015136768377879065,-0.003736896975761489,0.06121756812641395
2006-01-31,2006,20,0.1880040182541418,-0.049589420877671486,-0.02845287514013689,0.2375934391318133
2006-02-28,2006,20,0.11431996923068037,0.007209640862426629,-0.02385438733685423,0.10711032836825374
2006-03-31,2006,21,0.021309065061800636,-0.028784139548102803,-0.018929334721234942,0.050093204609903436
2006-04-29,2006,21,-0.03976933593979169,-0.0026810323855825935,-0.025020362218133578,-0.0370883035542091
2006-05-31,2006,21,-0.04677821628006635,-0.013788419958366247,-0.012896483365519644,-0.0329897963217001
2006-06-30,2006,21,-0.010500905817800974,0.05937545180895017,0.032662968706003416,-0.06987635762675115
2006-07-31,2006,21,0.031541443503574226,0.012162689002460647,0.029615088383346207,0.01937875450111358
2006-08-31,2006,21,0.04780951740160307,0.06952521270250075,-0.007025273414995497,-0.021715695300897682
2006-09-29,2006,21,0.03019162538308105,-0.03795890550586641,0.04394642396851849,0.06815053088894746
2006-10-31,2006,21,0.015581818257959124,-0.04981488516610225,0.09227582330401278,0.06539670342406137
2006-11-30,2006,21,-0.0753190593162794,-0.013284481484529478,0.03912732627525284,-0.06203457783174992
2006-12-29,2006,21,-0.013913325494471282,-0.0030161646176339557,-0.037327301260461875,-0.010897160876837326
2007-01-31,2007,21,0.0060831043003307505,-0.02536336243683333,-0.026400560933483325,0.03144646673716408
2007-02-28,2007,21,0.01748562974545496,0.021566862518484418,-0.012829472625092708,-0.004081232773029457
2007-03-30,2007,22,0.0009883649954620655,0.05562919409796304,0.06300852611866989,-0.054640829102500975
2007-04-30,2007,22,0.06106897194927953,0.06254741738471419,0.0014277763023548273,-0.0014784454354346555
2007-05-31,2007,22,0.01928262397993024,-0.015290010039693578,0.0046506247141463175,0.03457263401962382
2007-06-29,2007,22,0.04844115501503175,-0.09940297375774661,0.05372473983355572,0.14784412877277836
2007-07-31,2007,22,0.05254481962266503,-0.08646606437511362,0.0022325752447537317,0.13901088399777864
2007-08-31,2007,22,0.1246939459775717,-0.19480321315219928,0.0894336313754038,0.319497159129771
2007-09-28,2007,22,0.10093469240344834,-0.10091129378177367,0.06671837672016526,0.201845986185222
2007-10-31,2007,22,0.05003169937062651,0.00950836211129047,0.07063443939316094,0.04052333725933604
2007-11-30,2007,22,0.02652243482863378,0.03217125989816326,-0.0017475688379902515,-0.005648825069529479
2007-12-31,2007,22,-0.07277347376409138,0.09182529847384288,-0.047300994556710524,-0.16459877223793426
2008-01-31,2008,22,-0.08596455737285877,0.03454565652012985,-0.001926816157364869,-0.12051021389298862
2008-02-29,2008,22,0.012959281371196698,-0.0447374103305272,0.02119899590258728,0.057696691701723896
2008-03-31,2008,22,0.10692801897171166,-0.025527307645619834,-0.06836452819917717,0.1324553266173315
2008-04-30,2008,22,0.056291781824798215,-0.07792357558754075,-0.0034525695527361233,0.13421535741233898
2008-05-30,2008,22,0.01767621002794149,-0.03190617841185666,-0.013076553235275484,0.04958238843979815
2008-06-30,2008,22,-0.08151716946638908,0.06064580093702648,0.004650008861538282,-0.14216297040341555
2008-07-31,2008,22,0.023642641425788646,-0.01835696202955425,-0.004424561229557422,0.0419996034553429
2008-08-29,2008,22,0.05960023131972563,-0.11770197474799639,-0.014219406754695282,0.177302206067722
2008-09-30,2008,22,0.054227775827344886,-0.07589945525353028,0.002228666995689299,0.13012723108087518
2008-10-31,2008,22,-0.026220621141242333,-0.08442674471876381,-0.0021965277481059003,0.058206123577521474
2008-11-28,2008,22,-0.05673799491921182,-0.04391025381187676,0.01188603589452468,-0.012827741107335061
2008-12-31,2008,22,-0.09639229520767585,-0.04147597483958559,-0.020010276187551745,-0.054916320368090264
2009-01-30,2009,22,0.006161439426678144,0.04825893468768646,-0.018477595859064166,-0.04209749526100832
2009-02-27,2009,22,0.051515972942309904,0.14482146669161963,0.21358578616585194,-0.09330549374930973
2009-03-31,2009,22,-0.05631108172204459,0.3519184186710665,0.039283739575031146,-0.40822950039311107
2009-04-29,2009,22,0.18521541150719203,-0.009101941348928102,0.0518045934681807,0.19431735285612015
2009-05-29,2009,22,0.0007105896365966321,0.0739738498304272,0.011574768580405084,-0.07326326019383056
2009-06-30,2009,22,0.01502533896378536,0.024170708337334684,0.04369416391869482,-0.009145369373549324
2009-07-31,2009,22,0.0054361782536102975,0.0036357671698700666,0.04739819974601414,0.001800411083740231
2009-08-31,2009,22,-0.01142111752155999,-0.028279810314452068,0.06704993966325044,0.01685869279289208
2009-09-30,2009,22,0.03549123521621094,-0.03251126776973282,0.005037419163121365,0.06800250298594376
2009-10-30,2009,22,0.011347152609863045,-0.02379191532750732,-0.0012979659208878502,0.035139067937370365
2009-11-30,2009,22,-0.002044479749596809,-0.019186505321961107,0.057013527788455295,0.017142025572364297
2009-12-31,2009,22,0.06959557544459904,0.001162784857638607,0.01267181185323242,0.06843279058696043
2010-01-29,2010,22,0.06922954710993896,0.02052415837647175,0.03877384424643675,0.04870538873346721
2010-02-26,2010,22,0.03285083322607142,0.03676447342493737,0.011749215083269315,-0.0039136401988659475
2010-03-31,2010,22,0.002506184477056877,0.025121011653937382,0.0061997749795127954,-0.022614827176880504
2010-04-30,2010,22,0.023612253292086414,0.0037787075332617525,-0.020807581108674242,0.01983354575882466
2010-05-31,2010,22,0.05639655104427895,0.024507952125339422,0.04084174917073077,0.031888598918939526
2010-06-30,2010,22,-0.00634223005383142,0.04851759653884091,0.05215212964330439,-0.054859826592672335
2010-07-30,2010,22,0.07247040699238354,-0.0016731838464632315,0.00723600505019914,0.07414359083884677
2010-08-31,2010,22,-0.003200007032453981,0.03356153560036358,-0.023126097629933215,-0.03676154263281756
2010-09-30,2010,22,-0.06710583520576958,0.02863544564452431,-0.03808101743170464,-0.0957412808502939
2010-10-29,2010,22,-0.01335019990131346,-0.04733088493712941,-0.00786161323672964,0.03398068503581595
2010-11-30,2010,22,-0.0056130912630035935,-0.07876257264998696,-0.005135429927524859,0.07314948138698336
2010-12-31,2010,22,-0.017642645440874873,-0.054900087477030506,0.02400502979516926,0.037257442036155636
2011-01-31,2011,22,-0.012243715884698081,-0.003111390648577826,0.005525099924985094,-0.009132325236120255
2011-02-28,2011,22,0.003517913671707221,0.010688085550058608,0.0020005989100828625,-0.007170171878351387
2011-03-31,2011,22,0.0032488138653946935,0.018491559425410413,-0.015432655247083454,-0.01524274556001572
2011-04-29,2011,22,0.015032186815122623,0.009960629877750593,-0.013670911356916046,0.00507155693737203
2011-05-31,2011,22,0.05872629082552034,-0.043262021409659054,-0.006155818221001433,0.1019883122351794
2011-06-30,2011,22,0.04614391892497267,0.00025729171811750273,0.0041288294374706574,0.045886627206855164
2011-07-29,2011,22,-0.0072942554815008664,-0.012266491500188215,-0.011004792521127293,0.004972236018687348
2011-08-30,2011,22,0.03890141112059166,-0.020830607430121773,-0.035286277368703656,0.05973201855071343
2011-09-30,2011,22,0.03562787973287448,-0.09154765038463163,-0.004728459227400533,0.1271755301175061
2011-10-31,2011,22,0.007580215015045593,0.01342627113421202,-0.00575859666403454,-0.005846056119166427
2011-11-30,2011,22,-0.03066309711406753,0.06790852457852685,0.01858306366095927,-0.09857162169259438
2011-12-30,2011,22,-0.028090015855118024,0.10122582397824906,0.033062576047073494,-0.12931583983336709
2012-01-31,2012,22,0.0028335940604590692,-0.009437043362666422,0.018574915636536973,0.01227063742312549
2012-02-29,2012,22,-0.04972409502988316,0.05474262704073466,-0.026469008495604296,-0.10446672207061783
2012-03-30,2012,22,-0.02502900756633272,-0.010489263886347935,-0.0017666273753847855,-0.014539743679984785
2012-04-30,2012,22,0.004450518545546995,-0.000823521848369535,-0.002502130613115522,0.00527404039391653
2012-05-31,2012,22,0.02335181394623685,-0.07215877566515091,0.01169908998607394,0.09551058961138777
2012-06-29,2012,22,0.030547367576969377,-0.03381386990289311,0.008703830272475538,0.06436123747986248
2012-07-31,2012,22,0.029672296225708963,-0.012924381758109631,-0.021315266870153476,0.042596677983818595
2012-08-31,2012,22,0.03413483376530081,0.050184598069632526,0.001840263495484995,-0.016049764304331714
2012-09-28,2012,22,0.057727841368831675,0.0033498134348665426,-0.008407405666823214,0.05437802793396513
2012-10-31,2012,22,0.021161352196238097,-0.008850317694004652,0.03602433535269686,0.03001166989024275
2012-11-30,2012,22,0.005194785214673854,0.013175675863173855,-0.020774269141112495,-0.007980890648500001
2012-12-31,2012,22,-0.04228618420086004,-0.017685125837459372,-0.021997449855847992,-0.02460105836340067
2013-01-31,2013,22,-0.026354059560093655,-0.018680878288836102,0.001496940348461609,-0.007673181271257552
2013-02-28,2013,22,0.017023872466865382,-0.06529502119699823,0.01226629379942809,0.08231889366386361
2013-03-28,2013,22,0.04588447433163472,-0.0874291073225315,0.008629955682997292,0.1333135816541662
2013-04-30,2013,22,0.038349741291927045,-0.08936624227914523,-0.05004159647796637,0.12771598357107228
2013-05-31,2013,22,0.023016622087152574,-0.04527419214446947,-0.04141409620159499,0.06829081423162205
2013-06-28,2013,22,0.038180576258576134,-0.03644429876358714,-0.058208718538500306,0.07462487502216328
2013-07-31,2013,22,-0.0037747386427636593,0.015695198784651927,-0.022985360283019007,-0.019469937427415585
2013-08-30,2013,22,-0.044574788857343464,0.060892300534448,0.04108246534606558,-0.10546708939179147
2013-09-30,2013,22,-0.024070801301595144,0.0765892941163354,0.028810065062771645,-0.10066009541793054
2013-10-31,2013,22,0.0052057678588771005,-0.010292887617377964,-0.023306585410478836,0.015498655476255063
2013-11-29,2013,22,-0.025949734041288402,0.039174511369900245,-0.0596310571646103,-0.06512424541118865
2013-12-31,2013,22,-0.01578796963428191,-0.007231732074347289,0.0006677925564766013,-0.00855623755993462
2014-01-31,2014,22,-0.016462153139639453,0.10493118991467676,0.016313292438787763,-0.1213933430543162
2014-02-28,2014,22,-0.04367182252967494,0.24884372572943328,0.0963720049918956,-0.2925155482591082
2014-03-31,2014,22,0.06138270216219256,0.029967220567378976,0.09966186618731183,0.03141548159481358
2014-04-30,2014,22,0.08466719422561202,-0.03374239024027698,0.08535950446253063,0.118409584465889
2014-05-30,2014,22,-0.08595562737075237,0.06938731379324427,0.022567174623146335,-0.15534294116399663
2014-06-30,2014,22,-0.1481547906373865,0.10980190624890833,-0.011188984925454434,-0.25795669688629486
2014-07-31,2014,22,-0.06999259376962932,0.020386370612502036,0.03075501344411183,-0.09037896438213136
2014-08-28,2014,22,0.017975960513175453,-0.026262354142216275,0.021029988021084176,0.04423831465539173
2014-09-30,2014,22,-0.041074718672530035,0.006179075288256294,0.061574771773667006,-0.04725379396078633
2014-10-31,2014,22,0.02886221537305343,-0.025679026374945093,0.012589203548224237,0.05454124174799852
2014-11-28,2014,22,-0.012904388563575215,-0.022031088574403262,0.008890911290304324,0.009126700010828047
2014-12-31,2014,22,-0.05426687096195001,-0.03185535444343823,0.051432902282021006,-0.022411516518511775
2015-01-30,2015,22,-0.005295000149091915,0.004270918829485064,-0.003323676181188895,-0.00956591897857698
