date,year,n_sectors,top,bottom,middle,spread
2005-05-31,2005,20,0.06280946610059401,0.044614410134688066,0.029905500999405032,0.018195055965905947
2005-06-30,2005,20,-0.006578849374054674,0.15307060115666157,0.02835933547361741,-0.15964945053071625
2005-07-29,2005,20,-0.06299794546395521,-0.014167337871667166,0.0650273376774152,-0.04883060759228804
2005-08-31,2005,20,-0.021733640663744096,0.01644171963458113,-0.053167222359629715,-0.03817536029832523
2005-09-30,2005,20,-0.03288859380620133,-0.02312745341286317,0.014094593275399997,-0.009761140393338159
2005-10-31,2005,20,0.007300495265706568,-0.03866973135368842,-0.0036456540959729777,0.04597022661939498
2005-11-30,2005,20,0.04053694802723514,-0.009130911773409744,-0.031198722240779936,0.049667859800644885
2005-12-30,2005,20,0.06898411207493642,0.06392440485678634,-0.07780537583860501,0.005059707218150078
2006-01-31,2006,21,0.0709863304603547,-0.04221226237408298,-0.00816806918712319,0.11319859283443767
2006-02-28,2006,21,0.09678107352937469,-0.04038189180742619,0.0169713635817142,0.1371629653368009
2006-03-31,2006,21,0.05916705346138803,0.00666095163214104,-0.0011480252733144156,0.05250610182924699
2006-04-29,2006,21,-0.03842355035197461,0.002384381878046206,-0.006973576706075283,-0.04080793223002081
2006-05-31,2006,21,-0.07825120218089429,-0.0071646283288353384,-0.021243379859960054,-0.07108657385205895
2006-06-30,2006,21,-0.019464933677904854,0.06515872209811617,0.011787632016585598,-0.08462365577602102
2006-07-31,2006,21,0.046019899680395895,0.02256306036799129,-0.017965171866927365,0.023456839312404606
2006-08-31,2006,21,0.05727255191376474,-0.023241745999267094,-0.008811458312746672,0.08051429791303183
2006-09-29,2006,21,0.0669990323787278,-0.06149750381620584,0.046531865353533944,0.12849653619493365
2006-10-31,2006,21,0.05645509269059214,-0.02376822882603391,0.020220942634655095,0.08022332151662605
2006-11-30,2006,21,-0.014486398405345173,-0.015664112263569088,0.008919431282071717,0.0011777138582239142
2006-12-29,2006,21,-0.026388958213524938,-0.02471183003768965,0.010460235919588176,-0.0016771281758352873
2007-01-31,2007,22,0.006014990057693285,-0.05749011212058793,-0.011527374214490946,0.06350510217828122
2007-02-28,2007,22,-0.011858592679588473,0.018219551690788625,-0.021372982122832188,-0.030078144370377098
2007-03-30,2007,22,0.022715627909735643,0.009677048865150275,0.04863232027618361,0.013038579044585368
2007-04-30,2007,22,0.03269351060510238,-0.040392910250172234,0.10116856167368563,0.07308642085527461
2007-05-31,2007,22,0.060145023911182295,0.004535470943510271,-0.03240396053826232,0.055609552967672025
2007-06-29,2007,22,0.013332540206495816,-0.024865779119229665,-0.0038478302915755935,0.03819831932572548
2007-07-31,2007,22,0.04470252341616576,-0.04500395027503062,-0.004542857459888042,0.08970647369119639
2007-08-31,2007,22,0.03845551296499794,-0.034947959943188237,-0.024438243346684096,0.07340347290818618
2007-09-28,2007,22,0.053384447154130425,-0.14766940432555717,0.051250552041203934,0.2010538514796876
2007-10-31,2007,22,0.0848231249178716,-0.01111967762566143,0.06904592145803631,0.09594280254353303
2007-11-30,2007,22,0.03674231201595605,0.017379692018134846,0.044733416370736065,0.0193626199978212
2007-12-31,2007,22,-0.06102606423837474,0.02366871185044228,0.022554577175127682,-0.08469477608881702
2008-01-31,2008,22,-0.02367738151913685,-0.03782566015323752,0.0018686703834483176,0.014148278634100668
2008-02-29,2008,22,0.03499664700184476,-0.023737569596650743,-0.028592759018435943,0.0587342165984955
2008-03-31,2008,22,0.036921275278049843,-0.05407488074081,0.02897910469925173,0.09099615601885985
2008-04-30,2008,22,-0.0065940637640136135,-0.012211280758861782,0.01060016470484905,0.005617216994848169
2008-05-30,2008,22,-0.011469073067356974,-0.03082600499248373,0.01104399819806201,0.019356931925126757
2008-06-30,2008,22,-0.033851368227487244,0.06892836652146876,-0.028710362588551697,-0.102779734748956
2008-07-31,2008,22,-0.009932125912287251,-0.0352985165163549,0.02377951020558,0.025366390604067646
2008-08-29,2008,22,0.0378317051531666,-0.06916894661612961,0.003907029092079753,0.10700065176929621
2008-09-30,2008,22,0.04621547531333793,-0.09622489181909422,-0.01224585268915146,0.14244036713243213
2008-10-31,2008,22,0.010503300210065339,-0.00867327763235705,0.010780932128250029,0.01917657784242239
2008-11-28,2008,22,-0.03358484239122279,0.023132400721585115,-0.008770942324911435,-0.0567172431128079
2008-12-31,2008,22,-0.1355489201787649,0.03373898518904513,-0.0457375736018643,-0.16928790536781005
2009-01-30,2009,22,0.061242934044653814,-0.05062625354444715,-0.050698404386862295,0.11186918758910097
2009-02-27,2009,22,-0.030061712747344402,0.11304970990166503,0.03747031699144057,-0.14311142264900945
2009-03-31,2009,22,0.25418270470322074,0.09222834733488547,0.019641958654819325,0.16195435736833527
2009-04-29,2009,22,0.1875918164690207,-0.05738551066340685,0.0553543400140146,0.24497732713242756
2009-05-29,2009,22,0.013515878865958826,0.09745583517572294,-0.018708262035407736,-0.08393995630976411
2009-06-30,2009,22,0.017458720859250994,0.05119421080243928,-0.02240829501555615,-0.033735489943188285
2009-07-31,2009,22,0.017641947402840846,0.010961813333298678,0.015369387163656725,0.006680134069542168
2009-08-31,2009,22,-0.008792525597161609,0.0718483868985684,0.0016930640768228061,-0.08064091249573001
2009-09-30,2009,22,0.04002925832526162,-0.07223753079235522,0.018544378397535338,0.11226678911761684
2009-10-30,2009,22,0.01820735179177386,-0.03226794432551161,-0.003760078449952603,0.05047529611728547
2009-11-30,2009,22,0.01242235606608723,-0.019313241986594534,0.026766858633033658,0.031735598052681765
2009-12-31,2009,22,0.029573828186259088,-0.012736038743260347,0.014168781389924168,0.042309866929519435
2010-01-29,2010,22,0.03555820374625407,0.017394194142329344,0.021331105885831397,0.018164009603924725
2010-02-26,2010,22,0.02970505125135855,0.021712585589107603,0.053731251941467245,0.00799246566225095
2010-03-31,2010,22,-0.01585633544437973,0.009167475003333909,0.02533738867212168,-0.025023810447713637
2010-04-30,2010,22,-0.02383419626646404,0.002240676525382877,0.003378110516051927,-0.026074872791846917
2010-05-31,2010,22,0.005079024669666492,0.0381758405832565,0.0017561743466588675,-0.03309681591359001
2010-06-30,2010,22,0.004281243711516931,0.05347382129359116,0.029579075340649325,-0.04919257758207423
2010-07-30,2010,22,0.07116483372363278,-0.010231161527201018,-0.006201168376464394,0.0813959952508338
2010-08-31,2010,22,0.025542722195865158,0.00830634722305547,0.010648989652176089,0.017236374972809686
2010-09-30,2010,22,-0.02900378294891118,-0.03732284934089775,0.03114338254506381,0.008319066391986572
2010-10-29,2010,22,-0.008964114930429146,-0.06653152736753043,-0.008248926791338818,0.057567412437101284
2010-11-30,2010,22,0.016077879952506598,-0.03661363483123555,-0.029032418609321847,0.05269151478374215
2010-12-31,2010,22,0.006254578015288091,-0.03917774316968746,-0.01188487259292885,0.04543232118497555
2011-01-31,2011,22,-0.0278249851509254,0.011053810450458692,-0.01796642653849806,-0.03887879560138409
2011-02-28,2011,22,0.008927615492631087,0.005204431200407493,0.02156084849308451,0.0037231842922235935
2011-03-31,2011,22,-0.0077831667852724185,0.053301578887198775,-0.02372515387290855,-0.06108474567247119
2011-04-29,2011,22,0.01121210372535226,-0.012617206354363348,-0.014024966372680192,0.02382931007971561
2011-05-31,2011,22,0.01896803775573879,0.006803851900348458,-0.006801303659068253,0.012164185855390332
2011-06-30,2011,22,0.004640407173632645,0.009853080296098327,0.011171318972195116,-0.005212673122465682
2011-07-29,2011,22,0.017430718629536157,-0.029616513634699464,0.018027753829795448,0.04704723226423562
2011-08-30,2011,22,0.01951602600928009,0.005112483130861227,-0.031393116824772666,0.014403542878418862
2011-09-30,2011,22,-0.018175514823447987,-0.032603242872145034,0.004081397519292318,0.014427728048697047
2011-10-31,2011,22,-0.012410339186704993,-0.058960410788448936,0.027296363356220793,0.046550071601743945
2011-11-30,2011,22,-0.045885615539826764,0.053446357499910634,0.025818435983216426,-0.0993319730397374
2011-12-30,2011,22,-0.06232163740066156,0.1064209652820473,0.04085274948690873,-0.16874260268270885
2012-01-31,2012,22,-0.006116565295165101,0.007434118151869197,0.015163148533537521,-0.013550683447034298
2012-02-29,2012,22,-0.035946268385578524,0.034488318100948136,-0.009616363571746375,-0.07043458648652666
2012-03-30,2012,22,0.030704371033449123,-0.028206901192197535,-0.02414548476091513,0.058911272225646655
2012-04-30,2012,22,-0.010294887537321995,0.0003864261159968344,-0.014129172659253786,-0.01068131365331883
2012-05-31,2012,22,0.02111586457262295,-1.7938919903981443e-05,-0.001940142330154937,0.021133803492526932
2012-06-29,2012,22,-0.00250383309293318,0.008544170541807925,-0.029637045177168975,-0.011048003634741104
2012-07-31,2012,22,0.007531978079317396,0.010736032286785293,-0.011108982330600509,-0.0032040542074678966
2012-08-31,2012,22,-0.03796469612704488,0.04010190126482734,0.03240805151121873,-0.07806659739187222
2012-09-28,2012,22,0.0160384498355152,-0.014145138264955464,0.012432821451608053,0.030183588100470664
2012-10-31,2012,22,0.020903815342209135,0.02505552041399441,0.02727598724888164,-0.004151705071785274
2012-11-30,2012,22,0.02266089228957167,-0.0012911408011099562,-0.0009585176744154184,0.023952033090681626
2012-12-31,2012,22,-0.05260541599354483,0.016403691829178033,-0.006145086890731663,-0.06900910782272286
2013-01-31,2013,22,-0.00275710638605618,-0.055294439470472044,-0.0027780926928642757,0.05253733308441586
2013-02-28,2013,22,0.010314148147529496,-0.03640926666453085,0.014163618812076867,0.04672341481206035
2013-03-28,2013,22,-0.006442412401964859,-0.026337033081130494,0.04357136802495687,0.019894620679165635
2013-04-30,2013,22,0.014977628694721998,-0.006630356098245646,-0.06447591490531876,0.021607984792967643
2013-05-31,2013,22,0.015859974128050545,-0.0588518315458547,-0.028914699539460395,0.07471180567390524
2013-06-28,2013,22,0.0740896986597961,-0.08900970912928254,-0.023377397231066105,0.16309940778907864
2013-07-31,2013,22,0.005902560218565992,-0.05292650750387568,0.02183704233519533,0.058829067722441675
2013-08-30,2013,22,-0.017498647203616362,0.0680157154426509,-0.023531838384383802,-0.08551436264626727
2013-09-30,2013,22,0.025727327088042786,0.006520058308809894,0.015685439062165477,0.019207268779232893
2013-10-31,2013,22,0.018354068405170905,0.01120539854697484,0.022527560652338643,0.007148669858196064
2013-11-29,2013,22,-0.024162136682202715,-0.012296284864846367,-0.024531532788098456,-0.011865851817356348
2013-12-31,2013,22,-0.044907730064824056,-0.018047231017935657,-0.008706209030165765,-0.0268604990468884
2014-01-31,2014,22,-0.05439760595008403,0.11579309386188953,0.03429856170240264,-0.17019069981197354
2014-02-28,2014,22,0.01685676402919762,0.06552957837809714,0.028288250583940175,-0.04867281434889952
2014-03-31,2014,22,0.145954862133306,-0.08990645224806278,0.08796853617308076,0.23586131438136876
2014-04-30,2014,22,0.042583692960450996,0.03634559601707515,0.09015551477176728,0.006238096943375848
2014-05-30,2014,22,-0.045710282143992816,0.0550271815500495,-0.01693745615567055,-0.10073746369404232
2014-06-30,2014,22,0.04596740573271128,-0.0074289462636068105,-0.05858368539933578,0.05339635199631809
2014-07-31,2014,22,0.056564011388573,-0.0788629802069415,0.008213174115367067,0.1354269915955145
