date,year,n_sectors,top,bottom,middle,spread
2005-05-31,2005,20,0.10085336817053255,0.035917691928741245,0.02057675216460078,0.0649356762417913
2005-06-30,2005,20,0.01745387486667871,0.15979878599051164,0.006941388345238747,-0.14234491112383293
2005-07-29,2005,20,-0.08664915095453347,-0.027890414824896275,0.045589271840834375,-0.058758736129637196
2005-08-31,2005,20,-0.01258856751442485,0.012429261777568793,-0.05374814143643204,-0.025017829291993643
2005-09-30,2005,20,-0.0429623910642953,-0.04218650591415699,0.008143596792402563,-0.0007758851501383085
2005-10-31,2005,20,0.02061866281107923,-0.05688477747521999,0.024286542996438926,0.07750344028629923
2005-11-30,2005,20,0.04018986241572157,-0.03891698053047347,-0.013859823477485683,0.07910684294619504
2005-12-30,2005,20,0.10252287248098695,0.06439635607625767,-0.10571829486570308,0.03812651640472928
2006-01-31,2006,21,0.18394832521834809,-0.05382180815526711,-0.014567327363730533,0.2377701333736152
2006-02-28,2006,21,0.060259165807839396,-0.008139165551542467,0.04969097559147706,0.06839833135938186
2006-03-31,2006,21,0.042875319260917824,-0.034863522230879976,-0.03441620623757496,0.0777388414917978
2006-04-29,2006,21,-0.05060050568612619,0.008601682221743259,-0.025471907079124927,-0.05920218790786945
2006-05-31,2006,21,-0.060038148264221367,-0.006464595685304838,-0.00696037565442604,-0.05357355257891653
2006-06-30,2006,21,-0.025603454197560112,0.08921913844422728,0.017921830450485437,-0.1148225926417874
2006-07-31,2006,21,0.059297994198230085,0.02350466310929928,-0.00948343641814829,0.035793331088930805
2006-08-31,2006,21,0.0775912567473167,0.03886363433107871,-0.006145434389287084,0.038727622416238
2006-09-29,2006,21,0.05221527316614605,-0.05664063755219668,0.040604508231783756,0.10885591071834272
2006-10-31,2006,21,0.0670806303716424,-0.029935626530662857,0.020897752554890108,0.09701625690230525
2006-11-30,2006,21,-0.044490888784903385,-0.007514178416491236,0.0025288526758385776,-0.03697671036841215
2006-12-29,2006,21,-0.02765830699039007,-0.02977174685171618,0.003173262469539132,0.0021134398613261093
2007-01-31,2007,22,0.03026502899723679,-0.07314161790140543,-0.017846707848309273,0.10340664689864222
2007-02-28,2007,22,0.0054979437536913445,0.08146930633211835,-0.023392598170924303,-0.075971362578427
2007-03-30,2007,22,0.015850516543315596,0.01904039192511902,0.08201934541553657,-0.003189875381803424
2007-04-30,2007,22,0.08194617350951582,-0.09580191006721665,0.12171588645758757,0.17774808357673247
2007-05-31,2007,22,0.020876252782644662,0.013804385855920032,-0.022201396896890713,0.007071866926724631
2007-06-29,2007,22,0.03865240582687087,-0.0516917200031218,0.020542548337899785,0.09034412582999267
2007-07-31,2007,22,0.0709757739162883,-0.06995061573525328,-0.028345527322044428,0.14092638965154158
2007-08-31,2007,22,0.06031987312702393,-0.04910888197514507,0.018278405339710688,0.109428755102169
2007-09-28,2007,22,0.08515653738579378,-0.13347430174351202,0.10901689432713405,0.2186308391293058
2007-10-31,2007,22,0.06290326434821225,-0.022998650047140776,0.08781545567640076,0.08590191439535302
2007-11-30,2007,22,0.01320373324817438,0.02237653369902859,0.018476680469154558,-0.009172800450854208
2007-12-31,2007,22,-0.09064006571265264,-0.0063779024318872946,0.05426007419079448,-0.08426216328076534
2008-01-31,2008,22,-0.010617271637697006,-0.020027574422817312,-0.020104114100552642,0.009410302785120306
2008-02-29,2008,22,0.09525270348600638,-0.03929760683622036,-0.05556757650538968,0.13455031032222675
2008-03-31,2008,22,0.08132137050971176,-0.10048518152639092,0.019629428850747435,0.1818065520361027
2008-04-30,2008,22,-0.016644861428057895,-0.025858632945127438,0.01481016848140132,0.009213771517069543
2008-05-30,2008,22,-0.008995001883935474,-0.03811313286771202,0.015691842336490305,0.029118130983776545
