date,year,K,excluded,passed,excl_raw_vs_n500,pass_raw_vs_n500,universe_vs_n500
2005-06-30,2005,17,0.0317204312865729,-0.013216846369405372,0.08056378701442185,0.03562650935844358,0.04884335572784895
2005-07-29,2005,17,0.01873041336710432,-0.007804338902960124,0.03546259709581637,0.008927844825751922,0.016732183728712047
2005-08-31,2005,17,0.014804597561121222,-0.006168582317133853,0.005206209444942586,-0.015766970433312488,-0.009598388116178636
2005-09-30,2005,17,0.003329420380268497,-0.0013872584917785508,-0.0037505115531196315,-0.008467190425166679,-0.007079931933388128
2005-10-31,2005,17,-0.014434504879954346,0.006014377033314311,-0.012040956838683933,0.008407925074584724,0.002393548041270413
2005-11-30,2005,17,0.00045455654697910963,-0.00018939856124129684,-0.009162351994849605,-0.009806307103070011,-0.009616908541828714
2005-12-30,2005,17,-0.028300867937151235,0.011792028307146346,-0.02333547130859488,0.016757424935702703,0.004965396628556357
2006-01-31,2006,17,-0.0443364406777138,0.018473516949047412,-0.03955958288626782,0.023250374740493393,0.004776857791445981
2006-02-28,2006,17,-0.02130826284974789,0.008878442854061627,-0.013628153667998827,0.016558552035810692,0.007680109181749065
2006-03-31,2006,18,-0.03065303837519477,0.015326519187597379,-0.004955787902485409,0.04102376966030674,0.025697250472709363
2006-04-29,2006,18,0.02804386791606582,-0.01402193395803289,0.03689733968004644,-0.005168462194052273,0.008853471763980617
2006-05-31,2006,18,-0.008369112810202556,0.004184556405101306,-0.03980918088526464,-0.027255511669960777,-0.03144006807506208
2006-06-30,2006,18,0.03236617465434593,-0.016183087327172965,0.027116177650913138,-0.021433084330605756,-0.0052499970034327915
2006-07-31,2006,18,0.0077141552088060145,-0.003857077604403028,0.01797162347979815,0.006400390666589109,0.010257468270992137
2006-08-31,2006,18,0.002037101598802951,-0.0010185507994014825,0.01209492022913379,0.009039267830929357,0.01005781863033084
2006-09-29,2006,18,-0.01942072217932688,0.009710361089663437,-0.028338434653026733,0.0007926486159635857,-0.008917712473699851
2006-10-31,2006,18,-0.049220716058706884,0.024610358029353435,-0.02675427274814866,0.047076801339911656,0.02246644331055822
2006-11-30,2006,18,-0.008235866395213436,0.004117933197606717,-0.011759241510219991,0.0005945580826001622,-0.003523375115006555
2006-12-29,2006,18,0.0034971452994641238,-0.0017485726497320636,-0.002431939244555554,-0.007677657193751741,-0.005929084544019678
2007-01-31,2007,18,0.013712498992770647,-0.006856249496385303,0.0033864152530508757,-0.017182333236105074,-0.010326083739719771
2007-02-28,2007,18,-0.015233163802016244,0.007616581901008122,-0.031934136757342343,-0.009084391054317974,-0.016700972955326097
2007-03-30,2007,19,0.001636276202175213,-0.0007552044010039338,0.00915177008690704,0.006760289483727894,0.0075154938847318276
2007-04-30,2007,19,0.022386314325844828,-0.010332145073466852,0.04391456035672037,0.011196100957408688,0.02152824603087554
2007-05-31,2007,19,-0.02163375690577399,0.009984810879587995,-0.01342850371672914,0.018190064068632848,0.008205253189044854
2007-06-29,2007,19,-0.019336737199651715,0.008924647938300789,-0.013972729917623383,0.01428865522032912,0.005364007282028332
2007-07-31,2007,19,-0.003301057264044116,0.0015235648910972774,-0.010172738082951459,-0.005348115927810065,-0.006871680818907343
2007-08-31,2007,19,-0.05202854618971968,0.024013175164485978,-0.04093815876279343,0.03510356259141223,0.011090387426926251
2007-09-28,2007,19,-0.04857194329001868,0.02241781998000865,-0.07086039197628265,0.00012937129374468448,-0.022288448686263965
2007-10-31,2007,19,-0.015595481183498384,0.00719791439238387,0.001414058081590619,0.02420745365747287,0.017009539265089003
2007-11-30,2007,19,-0.033419711905313856,0.015424482417837143,0.010992812209194833,0.05983700653234583,0.04441252411450869
2007-12-31,2007,19,-0.005207225504542973,0.00240333484825056,-0.009249730799462369,-0.0016391704466688362,-0.004042505294919396
2008-01-31,2008,19,0.02699355399917875,-0.012458563384236343,0.010214166367076116,-0.029237951016338977,-0.016779387632102634
