date,year,K,excluded,passed,excl_raw_vs_n500,pass_raw_vs_n500,universe_vs_n500
2005-08-31,2005,17,0.04432743034842693,-0.01846976264517789,0.03472904223224829,-0.028068150761356526,-0.009598388116178636
2005-09-30,2005,17,-0.012417346634073734,0.005173894430864037,-0.019497278567461862,-0.001906037502524091,-0.007079931933388128
2005-10-31,2005,17,-0.014015003539074353,0.005839584807947648,-0.01162145549780394,0.008233132849218061,0.002393548041270413
2005-11-30,2005,17,-0.010144279926816161,0.004226783302840063,-0.019761188468644875,-0.005390125238988651,-0.009616908541828714
2005-12-30,2005,17,-0.011234194203455734,0.004680914251439884,-0.006268797574899378,0.00964631087999624,0.004965396628556357
2006-01-31,2006,17,-0.0443364406777138,0.018473516949047412,-0.03955958288626782,0.023250374740493393,0.004776857791445981
2006-02-28,2006,17,-0.020553901616614564,0.008564125673589412,-0.0128737924348655,0.016244234855338477,0.007680109181749065
2006-03-31,2006,17,-0.03243535907981293,0.013514732949922045,-0.007714057896670928,0.03823603413306405,0.024721301183142003
2006-04-29,2006,17,0.030592929687464493,-0.012747054036443536,0.037691121244266074,-0.005648862479641956,0.007098191556801581
2006-05-31,2006,18,-0.0032882425347837,0.001644121267391857,-0.03472831060984578,-0.029795946807670226,-0.03144006807506208
2006-06-30,2006,18,0.027834767287769506,-0.013917383643884753,0.022584770284336714,-0.019167380647317545,-0.0052499970034327915
2006-07-31,2006,18,0.010647554524999575,-0.005323777262499801,0.020905022795991712,0.004933691008492336,0.010257468270992137
2006-08-31,2006,18,-0.017738515729869987,0.00886925786493499,-0.007680697099539148,0.01892707649526583,0.01005781863033084
2006-09-29,2006,18,-0.0165899683550563,0.008294984177528143,-0.025507680828756152,-0.0006227282961717082,-0.008917712473699851
2006-10-31,2006,18,-0.0036614567336170217,0.001830728366808504,0.0188049865769412,0.024297171677366725,0.02246644331055822
2006-11-30,2006,18,-0.008235866395213436,0.004117933197606717,-0.011759241510219991,0.0005945580826001622,-0.003523375115006555
2006-12-29,2006,18,0.0034971452994641238,-0.0017485726497320636,-0.002431939244555554,-0.007677657193751741,-0.005929084544019678
2007-01-31,2007,18,0.005661822868453639,-0.0028309114342268127,-0.004664260871266132,-0.013156995173946584,-0.010326083739719771
2007-02-28,2007,18,-0.02292605080010557,0.011463025400052784,-0.039627023755431666,-0.0052379475552733114,-0.016700972955326097
2007-03-30,2007,18,-0.008705342292751647,0.004352671146375817,-0.002638622274365135,0.010419391164762329,0.006066720018386512
2007-04-30,2007,18,0.01945441174921679,-0.009727205874608395,0.03392768298403892,0.0047460653602137345,0.01447327123482213
2007-05-31,2007,19,-0.016758793849402074,0.007734827930493264,-0.00855354066035722,0.015940081119538117,0.008205253189044854
2007-06-29,2007,19,-0.012612897330033589,0.005821337229246274,-0.007248890048005257,0.011185344511274606,0.005364007282028332
