date,year,n_sectors,top,bottom,middle,spread
2005-08-31,2005,20,-0.038747688538693016,-0.015748915807496877,-0.016263709871859516,-0.02299877273119614
2005-09-30,2005,20,-0.022321185996037645,-0.03324814281154548,0.013759554466788962,0.010926956815507833
2005-10-31,2005,20,0.025282264405173633,-0.02165014437279637,-0.029896671186242313,0.04693240877797
2005-11-30,2005,20,0.04053694802723514,-0.039135813867579916,-0.008695045670152307,0.07967276189481506
2005-12-30,2005,20,0.07519281515437815,0.010326473436155356,-0.04226345458271308,0.0648663417182228
2006-01-31,2006,20,0.03244166652724323,-0.036167985995165054,0.004903642510546591,0.06860965252240828
2006-02-28,2006,20,0.1184869283111627,-0.04868584552037525,-0.005552889513906617,0.16717277383153795
2006-03-31,2006,20,0.045753757154838724,0.009107195394062462,0.008514316138499012,0.03664656176077626
2006-04-29,2006,20,-0.026447513218000335,0.00701303051218403,-0.019044171877329222,-0.03346054373018437
2006-05-31,2006,21,-0.02900371205583252,-0.004561195460123061,-0.0730943028537341,-0.02444251659570946
2006-06-30,2006,21,-0.0005424088587629836,0.061080897163261864,-0.0030570678677019586,-0.06162330602202485
2006-07-31,2006,21,0.008902215922535721,0.027551088375936197,0.014164483882987902,-0.018648872453400474
2006-08-31,2006,21,0.03696745641394639,-0.00020818398383932419,-0.011539924828356085,0.03717564039778571
2006-09-29,2006,21,0.0741194124755864,0.007279747902164331,-0.029365766461694833,0.06683966457342207
2006-10-31,2006,21,0.0485184727798677,-0.0025887445906220513,0.006978078309967677,0.051107217370489746
2006-11-30,2006,21,-0.03791287381094764,-0.014274091907436861,0.030955886331541956,-0.02363878190351078
2006-12-29,2006,21,-0.04409371412469466,-0.005516088126051977,0.008969249919120228,-0.03857762599864269
2007-01-31,2007,21,-0.01076130643140684,-0.005023504440886014,-0.02897053495938367,-0.005737801990520827
2007-02-28,2007,21,0.01887673606829221,-0.04270211391078947,-0.0004189040303220283,0.06157884997908168
2007-03-30,2007,21,-0.01198298723198797,0.05471016226094129,0.0167202748077045,-0.06669314949292926
2007-04-30,2007,21,0.039117886068033236,0.0398198968719561,0.015528399327502686,-0.0007020108039228617
2007-05-31,2007,22,0.033580403347111085,-0.035648444291984625,0.026001008286358027,0.0692288476390957
