date,year,K,excluded,passed,excl_raw_vs_n500,pass_raw_vs_n500,universe_vs_n500
2005-05-31,2005,17,-0.05372527002826802,0.022385529178444996,0.0019360712853850048,0.07804687049209802,0.05566134131365302
2005-06-30,2005,17,0.030495824889121698,-0.012706593703800645,0.08146884302858096,0.038266424435658614,0.05097301813945926
2005-07-29,2005,17,0.003616338256321988,-0.0015068076068007752,0.012851411699322801,0.007728265836200038,0.009235073443000813
2005-08-31,2005,17,-0.0005147915296833949,0.00021449647070143074,-0.01477694961779527,-0.014047661617410445,-0.014262158088111876
2005-09-30,2005,17,-0.06615264667179646,0.027563602779915236,-0.0633078170692842,0.03040843238242749,0.0028448296025122555
2005-10-31,2005,17,-0.0326023626324376,0.013584317763515708,-0.005628432226010449,0.04055824816994286,0.02697393040642715
2005-11-30,2005,17,-0.05234255290268225,0.02180939704278423,-0.02093856091107421,0.05321338903439227,0.03140399199160804
2005-12-30,2005,17,-0.05896266803450145,0.024567778347708846,-0.007563965283588658,0.07596648109862164,0.051398702750912795
2006-01-31,2006,17,-0.06337205204863591,0.026405021686931637,-0.061076926659905106,0.028700147075662444,0.0022951253887308065
2006-02-28,2006,17,-0.022243199147646768,0.009267999644852823,-0.020736890399174188,0.010774308393325403,0.0015063087484725804
2006-03-31,2006,18,-0.0275328219536167,0.013766410976808391,-0.04371617331819938,-0.002416940387774291,-0.016183351364582682
2006-04-29,2006,18,0.054914202008732205,-0.027457101004366102,0.03407139100480748,-0.04829991200829083,-0.020842811003924724
2006-05-31,2006,18,0.055407605010542815,-0.027703802505271394,0.036211414820089605,-0.046899992695724604,-0.01919619019045321
2006-06-30,2006,18,0.03185224246794799,-0.015926121233973967,0.04771261018060863,-6.575352131332757e-05,0.01586036771266064
2006-07-31,2006,18,0.05878097428128104,-0.029390487140640575,0.09890436595791235,0.01073290453599074,0.040123391676631315
2006-08-31,2006,18,0.01967658853284343,-0.009838294266421688,0.0565189122558791,0.02700402945661398,0.03684232372303567
2006-09-29,2006,18,-0.0055326666958178256,0.0027663333479089475,-0.004185978832031409,0.004113021211695364,0.0013466878637864166
2006-10-31,2006,18,-0.0591351494240621,0.02956757471203105,-0.06757443116377139,0.02112829297232176,-0.00843928173970929
2006-11-30,2006,18,0.007365695699770395,-0.0036828478498852,-0.01711538655414028,-0.028163930103795875,-0.024481082253910675
2006-12-29,2006,18,0.006568132563502513,-0.0032840662817512564,-0.001395177376547596,-0.011247376221801365,-0.007963309940050109
2007-01-31,2007,18,-0.02563577711021357,0.012817888555106783,-0.026660994429335044,0.011792671235985309,-0.0010252173191214742
2007-02-28,2007,18,0.015701712000439266,-0.007850856000219592,0.04446795983842203,0.02091539183776317,0.02876624783798276
2007-03-30,2007,19,0.09868520513932996,-0.04554701775661382,0.1561840585227971,0.011951835626853313,0.057498853383467136
2007-04-30,2007,19,-0.05580753083638161,0.025757321924483795,-0.008857621377242345,0.07270723138362306,0.046949909459139266
2007-05-31,2007,19,-0.0504282296044099,0.023274567509727673,-0.041847898029152925,0.03185489908498465,0.008580331575256978
2007-06-29,2007,19,-0.20250204468258176,0.09346248216119152,-0.19874476574095012,0.09721976110282315,0.0037572789416316366
2007-07-31,2007,19,-0.14787941308183938,0.06825203680700287,-0.12135801549899516,0.09477343438984709,0.02652139758284422
2007-08-31,2007,19,-0.22934564447988048,0.10585183591379099,-0.16212799228521735,0.17306948810845413,0.06721765219466314
2007-09-28,2007,19,-0.14850474548171064,0.06854065176078956,-0.12258956290816705,0.09445583433433313,0.02591518257354357
2007-10-31,2007,19,0.02715383910618102,-0.012532541125929691,0.053116648816304485,0.013430268584193772,0.025962809710123463
2007-11-30,2007,19,0.07663236014470949,-0.03536878160525059,0.08461578535528404,-0.02738535639467604,0.007983425210574546
2007-12-31,2007,19,0.06343063514690753,-0.029275677760111196,0.0507234420805073,-0.04198287082651142,-0.012707193066400224
2008-01-31,2008,19,0.010838505786372354,-0.005002387286017956,-0.0005242527281111575,-0.01636514580050147,-0.011362758514483512
2008-02-29,2008,19,-0.028281529318779475,0.013053013531744428,-0.032538041342896507,0.008796501507627397,-0.004256512024117032
2008-03-31,2008,19,-0.03531745192026635,0.016300362424738313,-0.05084471304144876,0.0007731013035559009,-0.015527261121182412
2008-04-30,2008,19,-0.04387207055517475,0.020248647948542142,-0.05911140610779378,0.005009312395923116,-0.015239335552619027
2008-05-30,2008,19,-0.004323744565376764,0.001995574414789314,-0.03478601445289958,-0.028466695472733505,-0.03046226988752282
2008-06-30,2008,19,0.08848889124046036,-0.0408410267263663,0.06283391902882304,-0.06649599893800362,-0.025654972211637317
2008-07-31,2008,19,-0.0957822188065478,0.044207177910714324,-0.12248502874982031,0.017504367967441814,-0.02670280994327251
2008-08-29,2008,19,-0.05076833309079354,0.023431538349597048,-0.06990473089784627,0.004295140542544318,-0.01913639780705273
2008-09-30,2008,19,-0.10529071836071252,0.04859571616648267,-0.1407068745747107,0.013179559952484488,-0.035416156213998184
2008-10-31,2008,19,-0.05280572375791051,0.02437187250365099,-0.09325401153629989,-0.01607641527473839,-0.04044828777838938
2008-11-28,2008,19,0.1509293675365767,-0.06965970809380467,0.17564504551042154,-0.044944030119959844,0.02471567797384483
2008-12-31,2008,19,0.11675263904935962,-0.05388583340739683,0.128171337720277,-0.04246713473647945,0.011418698670917382
2009-01-30,2009,19,-0.0846094285221215,0.0390505054717486,-0.006799702221512383,0.11686023177235771,0.07780972630060912
2009-02-27,2009,19,0.16856573200465252,-0.07779956861753212,0.286052593031743,0.03968729240955837,0.1174868610270905
2009-03-31,2009,19,0.12239777410621577,-0.05649128035671502,0.2487626648416984,0.0698736103787676,0.12636489073548263
2009-04-29,2009,19,-0.08429752418937758,0.038906549625866704,0.022557879566249828,0.1457619533814941,0.10685540375562741
2009-05-29,2009,19,0.06206119060337084,-0.028643626432325014,0.1144906906786407,0.02378587364294485,0.052429500075269864
2009-06-30,2009,19,-0.0020465366353238923,0.0009445553701494802,0.026950479753629825,0.029941571759103197,0.028997016388953717
2009-07-31,2009,19,-0.07658275854337701,0.0353458885584817,-0.0665970046436529,0.04533164245820581,0.009985753899724115
2009-08-31,2009,19,-0.05805624224906754,0.026795188730338843,-0.04156910006631141,0.04328233091309497,0.016487142182756126
2009-09-30,2009,19,-0.01691277455091009,0.007805895946573887,-0.009895300133041055,0.014823370364442923,0.0070174744178690355
2009-10-30,2009,19,-0.05460799474350554,0.025203689881617877,-0.038124067481841606,0.04168761714328181,0.016483927261663936
2009-11-30,2009,19,-0.029857382759536436,0.013780330504401445,0.016688695906882364,0.060326409170820244,0.0465460786664188
2009-12-31,2009,19,-0.05196691222257434,0.023984728718111227,-0.016749722971093006,0.05920191796959256,0.03521718925148133
2010-01-29,2010,19,-0.01600335576101169,0.007386164197390015,0.010130051137694534,0.03351957109609624,0.026133406898706225
2010-02-26,2010,19,-0.06055751926674175,0.027949624276957727,-0.031025744976391344,0.057481398567308134,0.029531774290350407
2010-03-31,2010,19,-0.033949106006605355,0.015668818156894762,-0.0017207321922679472,0.04789719197123217,0.03222837381433741
2010-04-30,2010,19,-0.013100823260687053,0.006046533812624794,0.008162581683841333,0.02730993875715318,0.021263404944528386
2010-05-31,2010,19,-0.015022914504160823,0.006933652848074151,0.031437762003320935,0.05339432935555591,0.04646067650748176
2010-06-30,2010,19,0.043338359523714204,-0.020002319780175776,0.07589007512224247,0.012549395818352488,0.032551715598528264
2010-07-30,2010,19,0.009547753273720747,-0.004406655357101871,-0.0009868328335797955,-0.014941241464402413,-0.010534586107300542
2010-08-31,2010,19,0.03701529381671253,-0.01708398176155963,0.006643529988165718,-0.04745574559010644,-0.03037176382854681
2010-09-30,2010,19,0.031085999943713638,-0.014347384589406265,0.00048337502640946606,-0.04495000950671044,-0.030602624917304172
2010-10-29,2010,19,-0.007244556719395667,0.003343641562798011,-0.050199765225020426,-0.03961156694282675,-0.04295520850562476
2010-11-30,2010,19,-0.047594207501480724,0.02196655730837572,-0.07314113643437847,-0.00358037162452203,-0.02554692893289775
2010-12-31,2010,19,-0.0488991337513858,0.022568830962178085,-0.05870933023999153,0.012758634473572353,-0.009810196488605732
2011-01-31,2011,19,-0.031875442780141997,0.014711742821604,-0.041571585281842294,0.005015600319903703,-0.009696142501700297
2011-02-28,2011,19,0.0008817005546808837,-0.000406938717545019,0.006779280404002844,0.005490641131776941,0.00589757984932196
2011-03-31,2011,19,0.024286136989980514,-0.011208986303067922,0.031056407746297685,-0.004438715546750752,0.0067702707563171705
2011-04-29,2011,19,-0.05502301505089696,0.025395237715798616,-0.05877191774630297,0.021646335020392607,-0.003748902695406009
2011-05-31,2011,19,-0.04089472563029371,0.018874488752443283,-0.04131549950823779,0.018453714874499205,-0.00042077387794407783
2011-06-30,2011,19,0.016145167027162732,-0.007451615550998172,0.01778008483083003,-0.005816697747330873,0.001634917803667299
2011-07-29,2011,19,0.011841593771623304,-0.005465350971518401,-0.00442035954606565,-0.021727304289207355,-0.016261953317688954
2011-08-30,2011,19,-0.0038434567507935474,0.0017739031157508744,-0.019045312606279285,-0.013427952739734864,-0.015201855855485738
2011-09-30,2011,19,0.016918963018523164,-0.0078087521623953215,0.009911903168261585,-0.014815812012656901,-0.007007059850261579
2011-10-31,2011,19,0.004877850940416272,-0.002251315818653666,0.016402854463393086,0.009273687704323148,0.011525003522976814
2011-11-30,2011,19,0.027137609161436427,-0.012525050382201405,0.04682347308866974,0.0071608135450319105,0.019685863927233316
2011-12-30,2011,19,-0.005559452164709391,0.0025659009990966625,0.012809889138701402,0.020935242302507456,0.018369341303410794
2012-01-31,2012,19,0.026171149805596892,-0.012078992217967797,0.01742344628809563,-0.02082669573546906,-0.008747703517501263
2012-02-29,2012,19,0.04008421543688158,-0.01850040712471458,0.02451192818304989,-0.03407269437854627,-0.015572287253831692
2012-03-30,2012,19,-0.020664806860577197,0.009537603166420246,-0.04171214072109142,-0.011509730694093974,-0.02104733386051422
2012-04-30,2012,19,-0.054089104550776715,0.024964202100358483,-0.07582470120788243,0.003228605443252772,-0.021735596657105713
2012-05-31,2012,19,0.024744334254662076,-0.011420461963690204,0.03025194630869485,-0.0059128499096574305,0.005507612054032773
2012-06-29,2012,19,-0.016876789157876868,0.007789287303635484,-0.010739393996549107,0.013926682464963244,0.0061373951613277605
2012-07-31,2012,19,-0.02062898573598948,0.009521070339687437,-0.00483780481712856,0.025312251258548357,0.01579118091886092
2012-08-31,2012,19,0.07305221873589765,-0.03371640864733741,0.12431954761186775,0.017550920228632694,0.0512673288759701
2012-09-28,2012,19,-0.02395971831188289,0.011058331528561338,-0.019453730273815268,0.015564319566628959,0.004505988038067621
2012-10-31,2012,19,-0.011895185422840085,0.005490085579772347,-0.012640133567874523,0.004745137434737909,-0.0007449481450344381
2012-11-30,2012,19,0.0009501467927116036,-0.00043852928894383414,-0.01347970567017516,-0.014868381751830598,-0.014429852462886764
2012-12-31,2012,19,0.018805626184685998,-0.00867951977754738,-0.010769121278802862,-0.03825426724103624,-0.02957474746348886
2013-01-31,2013,19,-0.008801482512573691,0.0040622226981109205,-0.04985199216382434,-0.03698828695313973,-0.04105050965125065
2013-02-28,2013,19,-0.07284070769786319,0.03361878816824455,-0.11182516064965742,-0.005365664783549675,-0.03898445295179422
2013-03-28,2013,19,-0.16177312514413383,0.07466451929729252,-0.20320393399662245,0.0332337104448039,-0.04143080885248862
