date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-06-28,2019,173,-0.02379752593421352,0.01492244385118151,0.008351487561937864,0.07010481465044233,0.10225382814659369,0.7499868527151137
2019-09-30,2019,219,-0.04317233724441238,-0.02688232861301719,0.07005466585742955,0.050457028065218165,0.1636840311670601,0.9188402640625857
2019-12-31,2019,243,-0.014805062906277488,0.01425704518102308,0.0005480177252546007,0.1921003535080899,0.20745343413962192,0.6486857316416894
2020-03-31,2020,278,-0.3131440938262419,-0.010829931114913474,0.32420945822626224,0.10753713907303508,0.7448906911255393,1.220076460594784
2020-06-30,2020,146,-0.1040101741128644,-0.0401038511264266,0.14578501903622562,0.15152491886924835,0.4013201120183383,0.6765702335406946
2020-09-30,2020,303,-0.1970697476081099,0.09100226366784495,0.10606748394026473,-0.008630468085691234,0.29450676346268345,0.6617998087274127
2020-12-31,2020,271,-0.15419080009792407,0.17175463338313396,-0.01947221810057804,0.07194702908312084,0.20666561108046677,0.5744298276309405
2021-03-31,2021,301,-0.10277647646329002,-0.018651387774015055,0.1216143781150451,0.05095161538371462,0.2753424699620498,0.5945233165585581
2021-06-30,2021,280,0.013353811698010443,-0.023326288123976795,0.010223296728374732,0.002656156912279195,-0.0004743580573565078,0.3555885666508803
2021-09-30,2021,270,-0.019896072352752474,-0.03578510235076379,0.05568117470351629,0.08770937812747276,0.16328662518374149,0.4228252116894734
2021-12-31,2021,340,-0.020246020329454058,0.00760326150070924,0.012575473328738476,-0.00024353111361996582,0.03257796254457257,0.3684451911839591
2022-03-31,2022,231,0.032873916796808955,0.003924817493525691,-0.036798734290334645,0.06643218756179844,-0.0032404635253451414,0.3318290479554683
2022-06-30,2022,297,-0.015532487215248938,-0.00720665731044611,0.022739144525695046,0.05771205506786886,0.09598368680881292,0.41128258131980217
2022-09-30,2022,269,0.000926751868543678,-0.05997832562546874,0.060399401299070475,0.11589256403545961,0.17536521346598638,0.4641442865191434
2022-12-30,2022,231,-0.04688136021821786,0.010515619253269383,0.03636574096494848,0.22083192757822528,0.3040790287613916,0.5489843142130615
2023-03-31,2023,291,-0.2241698123087624,-0.07754215992724911,0.3017119722360115,0.13585197591778386,0.6617337604625577,0.8028254958524741
2023-06-30,2023,259,-0.05323611130987594,-0.12610555715705402,0.18080801215480327,0.34245463243190566,0.5764987558965851,0.8747196541817291
2023-09-29,2023,203,-0.05595550419026766,-0.0513392235305049,0.10882724185601166,0.14681692603888818,0.3115996720851675,0.4877575297346175
2023-12-29,2023,302,-0.04873579698350453,0.020940532902460056,0.02737645342299525,0.0008070850107991523,0.07691933541729895,0.38162878968026087
2024-03-28,2024,273,-0.010877780787188917,0.010420000896392174,0.00045777989079675066,0.009037756615931841,0.020373317293917503,0.3306325578066974
2024-06-28,2024,267,-0.027381974245913418,0.0470154086926233,-0.019633434446709917,-0.10079286652089862,-0.09304432672169513,0.272298500712449
2024-09-30,2024,311,-0.01066421727949714,0.009699285403314224,0.0007765962372837317,-0.058758456299713935,-0.04731764278293307,0.2461939475504437
2024-12-31,2024,239,0.023999599542727255,-0.02436593352268012,0.0009831930564764364,-0.09071688811236953,-0.11373329459862035,0.2639536984584086
2025-03-28,2025,227,-0.012150001516445765,0.012429087974432325,-0.0006105288039714152,0.021926298167057254,0.033465770879531564,0.4622572550144473
2025-06-30,2025,250,-0.07502708454528371,0.016644342050219214,0.058182208253495585,-0.07713489717732855,0.05607439562145074,0.37432204042409867
