date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-06-28,2019,173,0.021778019703509684,-0.008320811019054667,-0.013165250403084682,0.028362623350764102,-0.0065806467558302655,0.14871991741475046
2019-09-30,2019,219,0.006584995579144237,-0.027182550249421258,0.020597554670276994,-0.021827162540451236,-0.007814603449318475,0.18370849107324377
2019-12-31,2019,243,0.057284626827953024,0.021788605467604017,-0.07907323229555727,0.06722316113370458,-0.06913469798980565,0.1960802019457405
2020-03-31,2020,278,-0.08876537934501239,-0.0044163873013307944,0.09327777506593744,0.012210659029411153,0.19425381344036097,0.31351539145560914
2020-06-30,2020,146,-0.03147182879513847,0.016846493289337648,0.013923398285411758,-0.05679903041460853,-0.011403803334058299,0.17855158937380522
2020-09-30,2020,303,-0.057341680700104314,0.0011694701475790381,0.05617221055252526,-0.08628678121428537,0.027227110038344216,0.17040043421001244
2020-12-31,2020,271,-0.045815998151757124,0.026002885055829615,0.01952419215086273,-0.010751230265431719,0.05458896003718813,0.2313170301332796
2021-03-31,2021,301,-0.03445123945381364,-0.004777235679121025,0.03927624748972584,0.08103238760297993,0.1547598745465194,0.2662877855166249
2021-06-30,2021,280,-0.02660353939232042,0.0037419078811030747,0.022821395942603295,-0.042435760117635016,0.006989175217288701,0.2142684670273549
2021-09-30,2021,270,-0.004976571396471189,0.004975718828492968,8.525679782215055e-07,0.01171779809779701,0.016695222062246433,0.15179948633729046
2021-12-31,2021,340,0.0003536434375480846,-0.009993874614350197,0.009728672545070736,-0.0191174514563571,-0.009742422348834455,0.2019679562992236
2022-03-31,2022,231,0.011649373217949332,-0.020004066331754864,0.008354693113805557,0.02078764421827181,0.01749296411412804,0.2055470019315746
2022-06-30,2022,297,-0.006963555387640512,-0.010259852190766656,0.01722340757840713,0.018658186787959552,0.04284514975400722,0.16351286854376315
2022-09-30,2022,269,-0.0028743105772787185,-0.012265143050172789,0.015415074819590206,-0.04224501469958764,-0.023955629302718714,0.1421821788299963
2022-12-30,2022,231,0.029795321032685427,0.019230286807434202,-0.049025607840119646,0.03285414198183759,-0.045966786890967504,0.14458379523633505
2023-03-31,2023,291,-0.01926502904235083,-0.026023228629368865,0.04528825767171974,0.03606877689930871,0.10062206361337928,0.17181514695426445
2023-06-30,2023,259,-0.012337073075500153,-0.022561848474240656,0.03516126862502262,0.08583488454750776,0.13333322624803054,0.1915237854723013
2023-09-29,2023,203,-0.01736987260710456,0.0031688895295768514,0.014106389360226892,0.050172988222883186,0.0816492501902146,0.17890785278538326
2023-12-29,2023,302,-0.009284801397107093,0.0013423583800454785,0.007915595849460732,-0.006107921920100116,0.01109247532646769,0.20063623261883345
2024-03-28,2024,273,0.0321954466176553,0.0021830626847181367,-0.034378509302373364,0.12460248385375078,0.05802852793372215,0.23559869005159534
2024-06-28,2024,267,-0.017760609102313186,0.0272587641180611,-0.009498155015747908,-0.026400939777436072,-0.018138485690870787,0.1554834286676
2024-09-30,2024,311,-0.03058203154447046,0.015434274031206965,0.014848062871880806,-0.04239706352637296,0.0030330308899783193,0.1422005243385471
2024-12-31,2024,239,0.0208382728097195,0.004156994953438894,-0.02510050814172645,-0.05553988645970717,-0.10147866741115313,0.14573298759609282
2025-03-28,2025,227,0.026361904356996674,-0.016210245681276315,-0.009719385457552944,0.06062370793096533,0.02454241811641575,0.15261268659742505
2025-06-30,2025,250,-0.017040118742801265,-0.0021781371638853364,0.019244498523118957,-0.006147864606784948,0.03013675265913527,0.10802890392627318
2025-09-30,2025,206,-0.015658768682685068,0.0015577924002860791,0.014055158858861173,-0.04584727735515418,-0.01613334981360793,0.21234836344360622
2025-12-31,2025,242,0.008260670974881158,-0.006690938060018977,-0.0014024594633616715,-0.01425549938717599,-0.02391862982541884,0.14896470898294334
2026-03-30,2026,301,-0.03287854837398329,-0.0018612115674098697,0.0347583720570672,0.03199553916561629,0.09963245959666678,0.24646210751815079
