date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-12-31,2019,110,0.0528982727450146,-0.0010572277278426251,-0.051782310143403114,0.06306969762432424,-0.04161088526409351,0.19066235440440596
2020-03-31,2020,220,-0.11936587775516004,-0.02094576997435885,0.14059857608533197,-0.01977778110272574,0.24018667273776634,0.32867920905039544
2020-06-30,2020,131,-0.03238033889724972,0.027177162559695024,0.003939122265010736,-0.0540095465296388,-0.017690085367378344,0.18264541138533127
2020-09-30,2020,300,-0.04106682768700277,-0.00782978834072942,0.04889661602773223,-0.06887800594598167,0.021085437768753323,0.17068066332699308
2020-12-31,2020,271,-0.02884805241951721,0.028251043182495213,0.00028310875721649796,0.006216715466808201,0.03534787664354187,0.2313170301332796
2021-03-31,2021,300,-0.04551544607009007,0.01593698220422502,0.029578463865865087,0.07089700876119664,0.14599091869715183,0.26624385749928464
2021-06-30,2021,279,-0.027811897070146443,0.0003503564485103349,0.027461540621636093,-0.04312670538516618,0.012146732306616337,0.2144781885123401
2021-09-30,2021,270,-0.008109434429987404,0.011961730153417475,-0.0038522957234300675,0.008584935064280801,0.01284207377083814,0.15179948633729046
2021-12-31,2021,340,0.00531793801690754,-0.02603263199456617,0.02094507125194686,-0.014153156876997648,0.0014739763580416702,0.2019679562992236
2022-03-31,2022,231,0.007527425231609557,-0.015876494758669226,0.008349069527059686,0.01666569623193205,0.017487340527382156,0.2055470019315746
2022-06-30,2022,297,-0.010897180676596958,-0.007152325211492143,0.018049505888089065,0.014724561499003114,0.04367124806368913,0.16351286854376315
2022-09-30,2022,269,-0.0035716733481196933,-0.016988356844022848,0.020941791020098095,-0.042942377470428617,-0.018428913102210828,0.1421821788299963
2022-12-30,2022,231,0.03408475823312998,0.011474092514606134,-0.045558850747736135,0.03714357918228214,-0.04250002979858396,0.14458379523633505
2023-03-31,2023,291,-0.01112353504555756,-0.04860152646573477,0.059725061511292386,0.04421027089610202,0.11505886745295188,0.17181514695426445
2023-06-30,2023,259,-0.018577590952662985,-0.008643087803320534,0.02732117977695231,0.07959436667034492,0.1254931373999602,0.1915237854723013
2023-09-29,2023,202,-0.019978403592520528,0.00031338583384758837,0.019660340358167643,0.04808493203169939,0.08772367598238753,0.17919821035385736
2023-12-29,2023,301,-0.013622419720671037,-0.0073853386760281475,0.021081611783459464,-0.010451530683583093,0.024252500820547418,0.20097032108938484
2024-03-28,2024,271,0.016746160182371052,0.009824643306913853,-0.026679966192695047,0.10884335805444861,0.06541723167938243,0.23525315796488153
2024-06-28,2024,264,-0.01946027712802606,0.026576629230934193,-0.007116352102908106,-0.028218436070498627,-0.015874511045380665,0.15628081136761315
2024-09-30,2024,310,-0.0354190221700988,0.023647091296812844,0.01154234746263735,-0.04689216338227126,6.920625046488715e-05,0.14230235064372637
2024-12-31,2024,239,0.02211310623279265,0.009090532129010814,-0.03143377841570246,-0.054265053036634064,-0.10781193768512914,0.14573298759609282
2025-03-28,2025,227,0.027219956210519324,-0.017367335703784022,-0.009389491554634347,0.061481759784488,0.024872312019334347,0.15261268659742505
2025-06-30,2025,250,-0.014108706923394844,0.0038799653418511233,0.010181995011159966,-0.0032164527873785285,0.021074249147176285,0.10802890392627318
2025-09-30,2025,206,-0.014211919328311713,-0.003812036989048872,0.01813607505233262,-0.044400428000780826,-0.012052433620136496,0.21234836344360622
2025-12-31,2025,242,0.004819195782166305,-0.009171962438560593,0.004582065717358327,-0.017696974579890862,-0.017934104644698856,0.14896470898294334
2026-03-30,2026,301,-0.03627140489520077,0.00600401130834439,0.030207353473772888,0.028602682644398802,0.09508144101337249,0.24646210751815079
