date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-12-31,2019,110,-0.06220650123785529,-0.0034037573301532453,0.06579935619746145,0.20496402579521783,0.33296988323053456,0.6839706194118264
2020-03-31,2020,220,-0.35758207561441885,-0.1160563655304679,0.4752282543713319,0.0473574348364757,0.8801677648222268,1.2689024738147665
2020-06-30,2020,131,-0.1293073530221008,0.029486703158451238,0.09844917529814,0.1433410995450265,0.37109762786526745,0.7044823954564029
2020-09-30,2020,300,-0.21304754392480865,0.12000088711391857,0.09304665681088985,-0.02755635276029489,0.2785378479754038,0.6615603419624959
2020-12-31,2020,271,-0.11809453975637794,0.14813532699887735,-0.03168673532026471,0.10804328942466707,0.1944510938607803,0.5744298276309405
2021-03-31,2021,300,-0.14071782550397238,0.059210617603379465,0.08150720790059285,0.015277234134831508,0.2375022675393969,0.5942121271664471
2021-06-30,2021,279,-0.004242248519261177,-0.003118099926616201,0.007360348445877422,-0.014181560927758945,-0.002578963962620348,0.3560006432371983
2021-09-30,2021,270,-0.029393281398095165,-0.025318526385116794,0.054711807783211976,0.07821216908213008,0.1623172582634372,0.4228252116894734
2021-12-31,2021,340,0.0027598997717820212,-0.04543743369298395,0.043079635104325595,0.022762388987616115,0.06308212432015974,0.3684451911839591
2022-03-31,2022,231,0.032874216402156334,-0.00808478658362226,-0.02478942981853408,0.06643248716714584,0.008768840946455423,0.3318290479554683
2022-06-30,2022,297,-0.014804804325515815,-0.008706474930835068,0.02351127925635087,0.05843973795760199,0.09675582153946882,0.41128258131980217
2022-09-30,2022,269,0.000946284942989261,-0.05007277710681949,0.05025172311005092,0.11591209710990519,0.1652175352769668,0.4641442865191434
2022-12-30,2022,231,-0.024688745049999714,-0.08318221223712456,0.10787095728712426,0.24302454274644347,0.37558424508356747,0.5489843142130615
2023-03-31,2023,291,-0.18125074624907214,-0.18376208766353885,0.3650128339126109,0.17877104197747407,0.7250346221391573,0.8028254958524741
2023-06-30,2023,259,-0.06833638909404077,-0.11709317743826914,0.18679111510717417,0.327354354647741,0.5824818588489558,0.8747196541817291
2023-09-29,2023,202,-0.06874463632281462,-0.031755039362141,0.10097363149633083,0.13312545263988906,0.3028437204590346,0.48879946585915623
2023-12-29,2023,301,-0.06052007036422531,0.021650310902913052,0.03865325635228313,-0.012822004306857482,0.08635132240965096,0.38091306761212934
2024-03-28,2024,271,-0.02930804881807398,0.035086693376142064,-0.006168496706691862,-0.009684345700208735,0.013455206411173384,0.331097854607696
2024-06-28,2024,264,-0.031877874075137806,0.04548632199089356,-0.013608447915755757,-0.1047224560791002,-0.08645302991971815,0.2732800467633968
2024-09-30,2024,310,-0.011873520753752812,0.018964426663748885,-0.007275026557216907,-0.05911113390854099,-0.05451263971200511,0.24612732598402903
2024-12-31,2024,239,0.028750543805080953,-0.008010039452501111,-0.020537718543655735,-0.08596594385001582,-0.1352542061987525,0.2639536984584086
2025-03-28,2025,227,-0.0016967219103918429,-0.009941707276672904,0.01190354138110936,0.03237957777311117,0.04597984106461237,0.4622572550144473
2025-06-30,2025,250,-0.0634188635690277,0.013855820448551376,0.049396105524710625,-0.06552667620107257,0.047288292892665784,0.37432204042409867
