date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-03-29,2019,230,0.02814609589173887,0.012721352111121874,-0.0412022204268376,-0.000953820628891839,-0.07030213694746829,0.35192594217637624
2019-06-28,2019,255,0.03600020634296361,0.0018238252383511843,-0.03782403158131478,0.06074585842128766,-0.013078379502990733,0.2900495749994242
2019-09-30,2019,231,0.0031153711182125626,-0.05698777815424641,0.05387240703603383,0.06113611237379765,0.11189314829161895,0.5258347020919507
2019-12-31,2019,249,0.027108382670133296,0.07699527424182029,-0.10410365691195358,0.2411000832620257,0.10988804367993886,0.5180180312786152
2020-03-31,2020,280,-0.18576745590696017,0.03298804673426182,0.15242469899276023,0.035906218839375725,0.37409837373909627,0.7063076173701173
2020-06-30,2020,147,-0.062418997619663234,-0.07555850303667427,0.13797750065633754,0.0742726981131524,0.2746691963891532,0.47196402956442923
2020-09-30,2020,303,-0.15676559630397913,0.042136808342986304,0.11462878796099257,0.0006670669585116529,0.27206145122348324,0.5051367802939988
2020-12-31,2020,272,-0.09608623226971504,0.07779659272911414,0.016560826368842724,0.07054356666463263,0.18319062530319052,0.44229693893882954
2021-03-31,2021,301,-0.06607882506367077,0.003916898010534858,0.062122758073030575,0.0674262853574445,0.19562786849414587,0.429973097419559
2021-06-30,2021,280,0.005258496676186913,0.007808232596576139,-0.013150688763048722,-0.006317237754454169,-0.024726423193689798,0.3436426349757808
2021-09-30,2021,270,-0.022355461237772736,-0.007006892759973782,0.029362353997746504,0.013407578980854623,0.06512539421637387,0.2994068471784942
2021-12-31,2021,340,-0.016915621202729634,-0.015317852773631856,0.032369030195597184,0.029887892037658098,0.07917254343598491,0.3788370565254578
2022-03-31,2022,231,0.027023557807261126,-0.026407724976117198,-0.0006158328311439785,0.03611696977507811,0.008477579136673012,0.2772906505959109
2022-06-30,2022,297,-0.00828986953023333,0.03558076918101266,-0.027290899650779354,0.005386552522704743,-0.013614477597841304,0.2693114335755284
2022-09-30,2022,270,-0.0007779653067484861,0.02216765027948038,-0.021389684972731863,0.016990124768762632,-0.0036215948972207618,0.2762406098597868
2022-12-30,2022,231,-0.007891145112298258,-0.00139532643833229,0.009286471550630558,0.15478141720298644,0.17195903386591527,0.34575495420668656
2023-03-31,2023,291,-0.08578287150936292,-0.08774224546358558,0.1735251169729483,0.15804362447441694,0.4173516129567282,0.5272455057565626
2023-06-30,2023,259,-0.07603931595337055,-0.03973928138909545,0.11624068200978098,0.10939584475457026,0.30167584271772185,0.45628311276331884
2023-09-29,2023,203,-0.07079306205027056,-0.0047287269909512385,0.07566294507080247,0.10386806233380907,0.25032406945488217,0.4043195664862769
2023-12-29,2023,304,-0.00626906972633041,-0.02416034711550118,0.03066862819941063,0.08229857626312781,0.1192362741888689,0.3809619168185179
2024-03-28,2024,273,-0.02477921995302958,0.027918913917511338,-0.003139693964481708,0.042525589204261,0.06416511519280887,0.29323571714803903
2024-06-28,2024,267,-0.029141811161969698,0.03741975698028988,-0.008277945818320196,-0.13057995326364596,-0.10971608791999654,0.2167233087886527
2024-09-30,2024,311,-0.012196192300852324,0.015669327485163947,-0.003777393970431279,-0.07129244994413247,-0.0628736516137114,0.22266086317992673
2024-12-31,2024,239,0.029498026315831854,-0.010745730214707443,-0.018480252298220437,-0.02175160470939788,-0.06972988332345018,0.22351564112853464
2025-03-28,2025,227,-0.0009539005234433596,0.03360305768859911,-0.03354523870351837,-0.025454491138804394,-0.05804582931887941,0.35795325511832343
2025-06-30,2025,250,-0.03126450699417995,0.04134393815155002,-0.010577550894135769,-0.056856651274133335,-0.036169695174089134,0.3196023768950904
2025-09-30,2025,206,-0.024843817240899586,0.05556942769411286,-0.032360005385393076,0.05502810468000255,0.04751191653550906,0.32966197685892257
2025-12-31,2025,135,-0.03617346755173432,0.04950035917157442,-0.013326891619840072,-0.019109096905675096,0.003737479026219133,0.3665710303420435
