date,year,K,strongU,midU,weakU,strongB,weakB,disp
2017-09-29,2017,40,-0.049449687555416004,-0.019996489586281037,0.07098436864833399,-0.10409062920214907,0.016343427001600935,0.4590960771904697
2017-12-29,2017,42,0.11149201308691148,-0.07547249494510679,-0.03601951814180469,-0.04394782929081779,-0.19145936051953397,0.33757528205825893
2018-03-28,2018,36,0.036539117408657014,0.016640252635105,-0.05317937004376198,-0.11347459493477689,-0.2031930823871959,0.2680973052055593
2018-06-29,2018,44,-0.05471860546555435,-0.003208029308928842,0.05838492467575874,-0.11315636698895282,-5.283684763973673e-05,0.31531321879112034
2018-09-28,2018,53,-0.12444192851071775,0.004935527177866864,0.11892575107663127,-0.20622345786089635,0.03714422172645264,0.26662933877957234
2018-12-31,2018,49,-0.003938000923385638,0.0930193571681376,-0.09489506606776058,-0.0971298677534731,-0.18808693289784803,0.2787384333324605
2019-03-29,2019,60,0.08082376906103679,0.02976945458956124,-0.11059322365059795,-0.08205336438036596,-0.2734703570920007,0.2514682233299749
2019-06-28,2019,58,-0.024595425803515775,0.0039505648337397085,0.02043693650484234,-0.11562583560362238,-0.07059347329526428,0.2205364804398302
2019-09-30,2019,51,0.06647178358863973,-0.020044685641291818,-0.04642709794734793,-0.0006516791942480088,-0.11355056073023562,0.3298822991851036
2019-12-31,2019,64,0.06566138249630997,0.10872874663432261,-0.1795676884941718,0.14167483679107412,-0.10355423419940765,0.4783789988583804
2020-03-31,2020,57,0.006233583349933005,-0.10907227024911806,0.10283868689918518,0.09682406795969167,0.1934291715089439,0.5307211410928778
2020-06-30,2020,41,0.030920296176582582,0.021464206447527622,-0.055686688231421894,0.18262857345147776,0.09602158904347335,0.4603116120549795
2020-09-30,2020,52,0.0026362439085018574,-0.17234647768774825,0.1798482618785255,0.1954490032643159,0.37266102123433953,0.6948639532034648
2020-12-31,2020,54,0.012911683101838042,-0.03281443081724723,0.01990274771540939,0.07823364372264152,0.08522470833621287,0.36023211514891224
2021-03-31,2021,40,-0.038263402013660366,0.12663181897750744,-0.09810932611596306,-0.0537558906376597,-0.11360181473996238,0.42076458518343024
2021-06-30,2021,43,0.0036851114535105386,0.0120945643669543,-0.016643573275247254,-0.19499767839213325,-0.21532636312089104,0.27991515016141405
2021-09-30,2021,74,0.0718136741050666,0.018267374346791675,-0.09160332964742424,0.004340418492870063,-0.15907658525962082,0.2146587107089128
2021-12-31,2021,221,0.0716360807129865,-0.08232832937320507,0.012947819327977615,0.05255465643138518,-0.006133604953623695,0.28069727498748054
2022-03-31,2022,191,0.0275307530716154,-0.03426020449619416,0.007817076964140444,0.06485716182848496,0.045143485721009985,0.3301657129526328
2022-06-30,2022,253,-0.001496455481851036,0.029100593810552255,-0.0279505739693031,0.04991866705149042,0.02346454856403833,0.2650939611100042
2022-09-30,2022,229,-0.01769050513731232,0.00712571737363212,0.010471028324553568,0.03287359700339021,0.061035130465256104,0.269831356150972
2022-12-30,2022,224,-0.013877715556188741,-0.005269439465476855,0.019289572304516348,0.12299877815292462,0.15616606601362976,0.30338697640206996
2023-03-31,2023,253,0.054400461339744084,-0.037757100599322385,-0.016193871447572575,0.19696679928573624,0.12637246649841943,0.42263375373689516
2023-06-30,2023,233,0.11367683731645015,-0.11344629016592812,0.002716109736904638,0.22166677944866608,0.11070605186912058,0.4211013545834484
2023-09-29,2023,195,0.02201412188235305,-0.056854404279801096,0.0348402823974481,0.12876598444581683,0.14159214496091194,0.3795849495862643
2023-12-29,2023,221,0.0531974884141271,-0.061425874672750874,0.009911286934589404,0.13814046227898819,0.09485426079945047,0.35056557099426494
2024-03-28,2024,245,0.057254297671553184,-0.04804921711832238,-0.008018680130556231,0.10325951820080143,0.03798654039869204,0.26997352939629804
2024-06-28,2024,249,-0.0028109590941301343,0.014656904571449506,-0.011845945477319233,-0.0761405131974501,-0.08517549958063922,0.20898176081084946
2024-09-30,2024,275,0.00644447912152804,-0.005061148900213888,-0.0012720961795512434,-0.018943557273310832,-0.02666013257439015,0.20193102072267435
2024-12-31,2024,233,-0.011315041066094081,-0.00907219566320651,0.020622878175098197,-0.02094943061178303,0.010988488629409238,0.21605996296615063
2025-03-28,2025,219,0.0009906667944585847,0.0488171009936042,-0.04980776778806276,-0.010793232945136108,-0.06159166752765745,0.25467716419516445
2025-06-30,2025,252,0.04783736236943132,-0.025030880958205298,-0.022806481411225956,0.031235877423328118,-0.039407966357329155,0.2319411055382685
2025-09-30,2025,207,0.04060668128244613,-0.01105568848724708,-0.029550992795199085,0.11098913896900336,0.040831464891358124,0.2524768570601148
2025-12-31,2025,125,0.08993268421408962,-0.11102871474761064,0.026512065399258093,0.10075238239610992,0.03733176358127841,0.3028875726810351
