date,year,K,strongU,midU,weakU,strongB,weakB,disp
2017-09-29,2017,40,-0.027018059985160194,-0.04841306837949203,0.07915521054769012,0.0526514497973993,0.15882472033024958,0.2684454872174504
2017-12-29,2017,42,0.04289942507887441,-0.01940089126977524,-0.023498533809099213,-0.07568837753604461,-0.14208633642401822,0.24260742122076562
2018-03-28,2018,36,0.06097423294934675,0.01962607717774031,-0.08060031012708703,-0.05303737324118152,-0.19461191631761526,0.2343025665253912
2018-06-29,2018,44,-0.0017985955815836999,-0.002113947720546336,0.004214535833636686,-0.01677782288021419,-0.0107646914649938,0.24750138163870142
2018-09-28,2018,53,-0.0814283508384149,-0.030466162198082188,0.11547876741274207,-0.1112904605198334,0.08561665773132354,0.19313428104885738
2018-12-31,2018,49,-0.01547165950140885,0.07508557202026289,-0.06430676077012049,-0.07197431475687613,-0.12080941602558776,0.20578923011192127
2019-03-29,2019,60,0.057344376456754234,0.004860763443184356,-0.06220513989993861,-0.04557756942067406,-0.1651270857773669,0.17752377270438371
2019-06-28,2019,58,-0.017546724747880157,0.014460109924217474,0.0023255564065986487,-0.10671741840819435,-0.08684513725371555,0.17492906012659115
2019-09-30,2019,51,0.052136478882203796,-0.012803258647663966,-0.039333220234539834,0.013568867284220132,-0.0779008318325235,0.18478250900981782
2019-12-31,2019,64,0.06124597718636986,0.05910824807373521,-0.12316890373980678,0.06309127658092223,-0.12132360434525441,0.2554239460256501
2020-03-31,2020,57,-2.6926655593588405e-05,-0.11022351150772437,0.11025043816331784,0.1500801235625014,0.2603574883814128,0.46670165011562387
2020-06-30,2020,41,0.04942564476383552,0.05637588365513811,-0.11447474128899494,-0.029869878236058994,-0.19377026428888944,0.20682288492285134
2020-09-30,2020,52,-0.07996523540991743,-0.024301117525016458,0.10569583043640533,-0.1732441573668895,0.01241690847943322,0.3264741054473331
2020-12-31,2020,54,0.04264549332321685,-0.058110603227838724,0.015465109904621903,0.13146897222787435,0.10428858880927938,0.30664087729865425
2021-03-31,2021,40,0.031596001586560694,0.10070527310549364,-0.14004783416170774,0.1119774950293847,-0.059666340718883756,0.2743203381225988
2021-06-30,2021,43,-0.03842953328211152,0.014348734387593246,0.0230558892954045,-0.15839652182282327,-0.09691109924530725,0.2602059002019933
2021-09-30,2021,74,0.0384880960484889,0.027231693262151066,-0.06798909708248593,0.0241046199159216,-0.08237257321505324,0.19410980364281605
2021-12-31,2021,221,0.023674393723955793,-0.030648701963502483,0.007813998704300145,0.0033488691991033076,-0.012511525820552344,0.185282562482368
2022-03-31,2022,191,-0.0023831880671425615,0.0052338031513107725,-0.0030167675651622157,-0.016073332897388465,-0.01670691239540812,0.18169899542209825
2022-06-30,2022,253,0.006234491940353362,0.014303334837422596,-0.020708104573459424,0.01601269269059541,-0.010929903823217346,0.22585760469937666
2022-09-30,2022,229,-0.03143157881974656,0.015317079329425795,0.015912958972828333,-0.02702620986280927,0.020318327929765623,0.2009991204108487
2022-12-30,2022,224,-0.014329866711984818,0.0182842998723181,-0.004448603427152687,0.027639452728622223,0.03752071601345437,0.15516251537392103
2023-03-31,2023,253,0.030525220441371674,-0.0418192010322192,0.011791828222183482,0.10649440367913465,0.08776101145994644,0.20683073084385895
2023-06-30,2023,233,0.07154087285198306,-0.06607683163855772,-0.003747759872164149,0.15975120201212564,0.0844625692879784,0.22052076491535477
2023-09-29,2023,195,0.047112191991297576,-0.038387450375630995,-0.008724741615666508,0.12374235678285972,0.06790542317589562,0.25069828747824463
2023-12-29,2023,221,0.048908182272022135,-0.021318494009185437,-0.02700561993381795,0.11369259625013542,0.037778794044295336,0.24963588477722673
2024-03-28,2024,245,0.022261498611505025,-0.032978146223731034,0.011530922827626792,0.11834011018669852,0.10760953440282026,0.2532082662758252
2024-06-28,2024,249,-0.005407000929788944,-0.009697472241828963,0.015104473171617913,-0.021365581179489106,-0.0008541070780822453,0.17142596755213113
2024-09-30,2024,275,-0.001701186178351091,-0.014026824305855272,0.016036292337082262,-0.021227983985899063,-0.0034905054704656713,0.1443765027658369
2024-12-31,2024,233,-0.019187464839324,0.0067345433510711105,0.012277998284328982,-0.049631837404338304,-0.01816637428068532,0.16543966169876845
2025-03-28,2025,219,-0.026018252762171276,-0.0023300139457603556,0.028348266707931648,0.007139932769021154,0.061506452239124085,0.17169399673436886
2025-06-30,2025,252,0.013380890575770063,-0.005812789229346711,-0.007568101346423351,-0.001837993563465143,-0.022786985485658558,0.1368233809683141
2025-09-30,2025,207,0.018609974622112217,-0.002874499282313961,-0.01573547533979826,0.02274295260429393,-0.011602497357616565,0.1915019828188975
2025-12-31,2025,235,0.04205630814136762,-0.057645472224003014,0.016328208598327756,0.06398460157059972,0.038256502027559876,0.19272495820956767
2026-03-30,2026,228,0.002117364536126442,0.0044418149969215805,-0.006559179533048015,0.04136934463834599,0.03269280056917154,0.2256816173918076
