date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-06-28,2019,173,0.023630516511010467,-0.028550775082776172,0.005922040153617516,0.020255472966571188,0.002546996609178242,0.2880193936728419
2019-09-30,2019,219,0.03901637735438333,-0.0017906926419370638,-0.03722568471244632,0.015135240282400542,-0.061106821784429166,0.24791102032559226
2019-12-31,2019,243,0.040203799743793414,0.0037762820233698774,-0.043980081767163316,0.14000623932837908,0.055822357817422355,0.31035730651686666
2020-03-31,2020,278,-0.11526614830766295,0.09451998945761071,0.01869137647053909,0.08428982744664582,0.2182473522248477,0.5014021620564917
2020-06-30,2020,146,-0.09011189391861012,0.031171039968938795,0.057642060617632294,-0.08878831101605805,0.05896564352018435,0.2884287634589139
2020-09-30,2020,303,-0.1123239610920329,0.01981697196489279,0.09250698912713999,-0.07617477885815874,0.12865617136101426,0.35827557690460976
2020-12-31,2020,271,-0.09418422023508427,0.06195826965856743,0.03153752535808834,0.07382092928299644,0.1995426748761691,0.3486189808982982
2021-03-31,2021,301,-0.054733322347098066,0.011838116588989596,0.04277682459221852,0.04199822427617489,0.13950837121549148,0.3573046949889532
2021-06-30,2021,280,-0.022554770621982252,3.755518664398129e-05,0.022516811616127064,-0.011487517632354283,0.033584064605755054,0.2759762642872627
2021-09-30,2021,270,-0.009019295570839818,0.003481673990067249,0.005537621580772588,0.0045163313450411365,0.01907324849665354,0.22538260038317726
2021-12-31,2021,340,0.0035721652108346804,-0.016654776710980444,0.013229998904667683,0.008692604914560101,0.018350438608393096,0.2733109420639953
2022-03-31,2022,231,0.008374600354538329,-0.011198177776384013,0.0028235774218456876,0.03832925353907376,0.03277823060638109,0.24704131846258326
2022-06-30,2022,297,-0.0122448079862834,-0.003914576645186666,0.01615938463147008,-0.03343087383887437,-0.005026681221120904,0.2084138791871192
2022-09-30,2022,269,0.018892159746501047,0.004367107080192965,-0.023357404064451172,0.003346036398321192,-0.03890352741263105,0.21154435655350295
2022-12-30,2022,231,0.005727973954035572,0.011785491056601252,-0.017513465010636848,0.07974734661124364,0.05650590764657118,0.221292961996498
2023-03-31,2023,291,-0.048856355454037444,-0.03874652847983776,0.08760288393387519,0.1135007976551568,0.24996003704306952,0.34162971487396976
2023-06-30,2023,259,-0.0369415362765683,-0.05235101478393096,0.08990128379054496,0.1135059019340326,0.2403487220011457,0.3380582782223298
2023-09-29,2023,203,-0.019110056292439174,-0.013552185827103233,0.033066784980052916,0.10272728881306087,0.15490413008555293,0.3086089593899693
2023-12-29,2023,302,-0.008123270182999229,0.0001332652612103704,0.007987339616564663,0.09450496412979026,0.11061557392935412,0.32766305505180343
2024-03-28,2024,273,0.003686619819386735,0.023084102573550085,-0.0267707223929368,0.1018560571188124,0.0713987149064888,0.26614017501245496
2024-06-28,2024,267,-0.050189328957855314,0.056715949626008705,-0.006526620668153409,-0.05880966056692473,-0.015146952277222826,0.19744009341435187
2024-09-30,2024,311,-0.012520943126402848,0.007112072622417342,0.00527077200646275,-0.07315305126891652,-0.05536133613605085,0.17926690775420023
2024-12-31,2024,239,0.032445034664153403,-0.02836105767925759,-0.00336597552466141,-0.03881234533939846,-0.07462335552821328,0.18006154181377954
2025-03-28,2025,227,0.019663293923832342,-0.011880316681726089,-0.007466168797260069,0.06659323093122738,0.03946376821013495,0.20002173567029993
2025-06-30,2025,250,-0.026769289081392637,0.014784238403735116,0.01180692732339563,-0.06556222261751127,-0.026986006212722992,0.26112233466103024
2025-09-30,2025,206,-0.015472659374921201,0.012062558362154415,0.003055319884468127,-0.016587643033680044,0.0019403362257092854,0.2625075879409635
2025-12-31,2025,242,-0.016847350257439237,-0.006310629058220465,0.02331574504211522,-0.012421490422297746,0.027741604877256694,0.24974799527538566
2026-03-30,2026,168,-0.05498351418597658,-0.011932456618498765,0.06691597080447541,0.030139074799790527,0.1520385597902425,0.34789071514906833
