date,year,K,strongU,midU,weakU,strongB,weakB,disp
2019-03-29,2019,230,0.05338248895696161,0.032924366075483734,-0.08717328571864236,0.0734422698464341,-0.06711350482916989,0.43165145980985925
2019-06-28,2019,255,0.011857778191026215,-0.016377970454444668,0.004520192263418449,0.07034333503264348,0.0630057491050357,0.6517428344726188
2019-09-30,2019,231,-0.012920666661684293,-0.06786525433206757,0.08078592099375187,0.08007449397479152,0.17378108163022774,0.9047059448720903
2019-12-31,2019,249,-0.0015805366210741184,0.05864250443953569,-0.05706196781846161,0.20875158738695743,0.15327015618956996,0.6494525861917775
2020-03-31,2020,280,-0.2712248753399884,-0.043262082823239935,0.31495214184949993,0.14568019500501872,0.7318572121945073,1.216549483331095
2020-06-30,2020,147,-0.06645911130527257,-0.13016557467357653,0.19662468597884933,0.18695910749434885,0.4500429047784704,0.6747375456733898
2020-09-30,2020,303,-0.19394976889182713,0.09890317058511051,0.09504659830671647,-0.005510489369408567,0.2834858778291348,0.6617998087274127
2020-12-31,2020,272,-0.12140205623024602,0.11875338440336634,9.707729026972898e-06,0.10189737448130798,0.22330913844058098,0.5752767997842695
2021-03-31,2021,301,-0.10950724710855458,-0.02729951748156929,0.13707975976493939,0.04422084473845006,0.2908078516119441,0.5945233165585581
2021-06-30,2021,280,0.025736166153115088,-0.018511660609902284,-0.007025455429127794,0.015038511367383836,-0.017723110214859037,0.3555885666508803
2021-09-30,2021,270,-0.045376642857609666,-0.021815647684264503,0.06719229054187419,0.06222880762261555,0.17479774102209938,0.4228252116894734
2021-12-31,2021,340,-0.00775047113818852,0.0020986939943748975,0.005633204630588996,0.012252018077645581,0.025635693846423113,0.3684451911839591
2022-03-31,2022,231,0.04208836508735263,-0.013124915394979281,-0.028963449692373355,0.0756466358523421,0.004594821072616145,0.3318290479554683
2022-06-30,2022,297,-0.02714915347052721,0.004429960191230549,0.022719193279296643,0.04609538881259062,0.09596373556241461,0.41128258131980217
2022-09-30,2022,270,-0.018036161926192416,0.01908636639448636,-0.0010502044682940013,0.09761323101568903,0.11459918847358747,0.4634169076700486
2022-12-30,2022,231,-0.06100867112249215,-0.03982608923799251,0.10083476036048467,0.20670461667395096,0.3685480481569279,0.5489843142130615
2023-03-31,2023,291,-0.19312807713347477,-0.12581121023790615,0.31893928737138094,0.1668937110930715,0.6789610755979272,0.8028254958524741
2023-06-30,2023,259,-0.12546972083538757,-0.01685105882162081,0.14251672220144648,0.27022102290639405,0.5382074659432282,0.8747196541817291
2023-09-29,2023,203,-0.06681853847218387,-0.012368434819305565,0.07955618030102107,0.13595389175697203,0.28232861053017677,0.4877575297346175
2023-12-29,2023,304,-0.042138184464370496,-0.0007085891241601682,0.04285378932243324,0.006311508213468875,0.09130348200027258,0.380949620253439
2024-03-28,2024,273,-0.0035214186307210783,0.01781079300121308,-0.01428937437049198,0.01639411877239967,0.005626163032628778,0.3306325578066974
2024-06-28,2024,267,-0.02304280319957494,0.023366844229041842,-0.000324041029466931,-0.09645369547456015,-0.07373493330445215,0.272298500712449
2024-09-30,2024,311,-0.011067771498331817,0.015875528123244817,-0.005116019306917642,-0.05916201051854861,-0.053210258327134455,0.2461939475504437
2024-12-31,2024,239,0.016765159054513614,0.003867490939635299,-0.020730561157177637,-0.09795132860058317,-0.13544704881227443,0.2639536984584086
2025-03-28,2025,227,0.0012167276123622732,0.05163639765448688,-0.054230095870968796,0.03529302729586528,-0.02015379618746577,0.4622572550144473
2025-06-30,2025,250,-0.06432746870478528,0.04547066107626974,0.018308968338440014,-0.0664352813368301,0.016201155706395153,0.37432204042409867
