date,year,K,topU,midU,botU,topB,botB,disp
2005-05-31,2005,182,0.004830223640398306,-0.0034034801655030197,-0.001313294136045182,-0.0030215237560332195,-0.009165041532476707,0.08114099556919088
2005-06-30,2005,150,1.5112271222825044,-1.0703854562615889,-0.4408416660209155,3.207513870202754,1.2554450818993346,9.640959531222014
2005-07-29,2005,175,0.00030525592381037346,-0.013561565533363785,0.013490129704956206,0.06488142793221918,0.07806630171336502,0.14465582231770963
2005-08-31,2005,165,-0.026688692469946092,0.07283091517582867,-0.046142222705882606,-0.026047756921193967,-0.0455012871571305,0.4300779741008972
2005-09-30,2005,160,-0.010308397822736053,0.0009608476854858155,0.0093294209356373,0.0020837180239084295,0.02172153678228178,0.08347344757504839
2005-10-31,2005,172,0.000872480603990422,-0.012213088589400282,0.011554872697504645,0.00759668543461578,0.018279077528130003,0.09594948961094664
2005-11-30,2005,153,0.0006903835977700625,0.020687484774892132,-0.0213778683726622,-0.007952946689610756,-0.03002119866004302,0.08509560234772817
2005-12-30,2005,151,0.0036763044411428076,0.020008494039134943,-0.024084968361060447,-0.006843875946491797,-0.03460514874869505,0.11986317153378123
2006-01-31,2006,173,-0.005386885405688682,0.008292627458766428,-0.0031967114375958637,0.00038918993791148076,0.002579363906004303,0.12426172427866058
2006-02-28,2006,155,0.0021190840179678913,-0.021321393022053395,0.02003844206377384,0.03404905171773637,0.05196840976354232,0.3938343606836357
2006-03-31,2006,152,0.034141245243881714,-0.04480259537924082,0.012453453950528744,0.046981060318007264,0.025293269024654296,0.1980512817802782
2006-05-31,2006,152,-0.05125268538348064,0.033388597949513946,0.016528543515986097,-0.11005437314350022,-0.042273144244033514,0.10613716878511631
2006-06-30,2006,185,-0.001214850230084699,0.014040986930001116,-0.013286496927129583,-0.01429644652723073,-0.026368093224275614,0.09233118949215921
2006-07-31,2006,166,-0.05716835165723429,0.009617106605772058,0.04737638856772097,-0.041493058042283565,0.06305168218267168,0.09912396582572863
2006-08-31,2006,163,-0.005728116401685256,0.004364340936390563,0.0012829543368430367,-0.002919487367948925,0.0040915833705793695,0.0885008859490336
2006-09-29,2006,140,-0.012748782892893643,0.005538304941121414,0.006969682084766948,-0.005289849887188963,0.014428615090471634,0.10090144908022701
2006-10-31,2006,176,-0.2883771217102,-0.3470937036140161,0.6474395737246992,0.03951021016164639,0.9753269055965459,4.478296247827668
2006-11-30,2006,133,0.03522479933587444,-0.02483819965530075,-0.009822095142953192,0.05390431634910058,0.008857421870272959,0.12868555697837897
2006-12-29,2006,199,0.036133852002166233,-0.02777703704318228,-0.00793595076135995,0.05046368830917352,0.006393885545647332,0.13260044919832267
2007-01-31,2007,185,-0.006773090870811473,0.043637344245378705,-0.038294985972776335,0.013750200589763716,-0.017771694512201147,0.2844789115652378
2007-02-28,2007,194,0.005361408611260274,0.007378720915971654,-0.012970714555856019,-0.030782559432260076,-0.04911468259937637,0.07744987479699333
2007-03-30,2007,155,0.01319755856462177,-0.0203742706266252,0.007975703066969137,0.01441408286405713,0.009192227366404501,0.09437688056164312
2007-04-30,2007,138,0.013358856114534549,-0.0030781038610128127,-0.010280752253521713,0.02577432400699206,0.0021347156389357976,0.10246066506914273
2007-05-31,2007,192,0.031959885167965885,-0.005039726047714401,-0.026920159120251537,0.08817608751301073,0.029296043224793313,0.3516640759439126
2007-06-29,2007,195,-0.01620282112930379,-0.00401905267631704,0.0202218738056208,-0.004278802195423834,0.03214589273950075,0.12091352899826101
2007-07-31,2007,178,-0.008014746737144486,0.015966810844600825,-0.00822268802007667,0.005032166381123205,0.004824225098191018,0.08267129637933199
2007-08-31,2007,193,0.0340127846208752,-0.0074490221071095535,-0.02644737154334202,0.015478929576814742,-0.04498122658740249,0.14514041149847373
2007-09-28,2007,202,0.21955269465502206,-0.09987683387180812,-0.11818516177020195,0.23604176785473407,-0.10169608857048992,1.2231521510957424
2007-10-31,2007,195,0.03341064097542514,-0.0199989275623117,-0.013411713413113372,0.11367270254227205,0.06685034815373353,0.29394857476970326
2007-11-30,2007,132,-0.020176295385276315,0.007038949993980975,0.013137345391295385,0.052972760532978856,0.08628640130955058,0.16852078044467442
