date,year,K,topU,midU,botU,topB,botB,disp
2005-05-31,2005,182,0.07935323151696633,0.014270321225937773,-0.09409923011710221,0.21048344835950533,0.037030986725436796,0.5655140033965567
2005-06-30,2005,153,0.017517183801148164,-0.09720629457673184,0.07968911077558356,0.15014821792345193,0.2123201448978873,0.6056591851743617
2005-07-29,2005,177,0.061286062306741676,-0.03140876150555638,-0.029877300801185423,0.18029697103871492,0.08913360793078783,0.6223805086002558
2005-08-31,2005,166,-0.08456208846008231,-0.005496479369122005,0.09015850381773376,-0.07071640584337553,0.10400418643444055,0.5653077209039324
2005-09-30,2005,160,0.03794102751237498,0.035100739304781026,-0.07370404491724629,0.06145500360038474,-0.05019006882923655,0.3160487745989831
2005-10-31,2005,172,-0.1706099401113583,0.15397726364771963,0.013931320961047102,-0.051319480672555165,0.13322178039985022,0.8768368447707058
2005-11-30,2005,154,0.0643438725162788,-0.016620488052258568,-0.04739749254142666,0.16476324145234414,0.053021876394638685,0.6774003025114157
2005-12-30,2005,152,-0.03203171523932271,0.038765302163798476,-0.008284199011027678,-0.08931714280019933,-0.0655696265719043,0.23231260140162927
2006-01-31,2006,174,0.03858605271271486,-0.021831917760878193,-0.016754134951836627,0.0281984560262869,-0.02714173163826458,0.42008359112393434
2006-02-28,2006,157,-0.012699392404794311,0.00014511433416206245,0.012551487410360017,0.023576457411435145,0.04882733722658948,0.5165460320199954
2006-03-31,2006,154,-0.1020183009810595,0.18536519871540277,-0.08698150947386103,-0.06918488703808882,-0.05414809553089036,0.9169816741659265
2006-05-31,2006,157,0.08825274079790577,-0.0538443706490457,-0.033372901482532295,0.03246742758567735,-0.08915821469476078,0.8771654488984635
2006-06-30,2006,186,0.43626787928003036,-0.4161017052304718,-0.0201661740495584,0.7938149100972877,0.33738085676769897,4.0482021462629305
2006-07-31,2006,168,0.1411924993069393,-0.11962839647991427,-0.021564102827024877,0.22763714253703385,0.06488054040306974,0.9913327132258232
2006-08-31,2006,164,-0.06700091840869701,0.016225536440384967,0.050174436174223735,-0.027627368921255415,0.08954798566166533,0.4508662550637584
2006-09-29,2006,140,-0.3857677646417354,-0.23795855830477264,0.6340723472206283,-0.09504848166101768,0.9247916302013462,2.9857585101712365
2006-10-31,2006,179,-0.15199418135129866,-0.2475233113629307,0.4079081134383968,0.10683382238171824,0.6667361171714135,3.209431400709302
2006-11-30,2006,133,0.03107893150463463,0.03886624836639604,-0.07082850369753978,0.039566649195775065,-0.06234078600639936,0.3024352523658045
2006-12-29,2006,200,-0.045802927991665715,0.0469610512489014,-0.0025811854162932956,-0.027750466675392684,0.01547127589997975,0.4029949749699873
2007-01-31,2007,189,-0.00897938495460788,-0.048992906722545984,0.057972291677153835,0.018687021059552646,0.08563869769131435,0.6306192419341646
2007-02-28,2007,195,0.05582429327646468,-0.0352069970337342,-0.020617296242730433,0.06186020892172098,-0.01458138059747413,0.5297165195423627
2007-03-30,2007,156,-0.04554316233069281,0.04641558235523258,-0.000872420024539792,0.03547835454926075,0.08014909685541377,0.7850360913665553
2007-04-30,2007,143,-0.7600497465852698,-0.9159581811599815,1.7149848716243996,0.24540736088638554,2.7204419790960555,11.026787393636331
2007-05-31,2007,197,-0.4149692268570764,1.027178187952799,-0.6438144438019634,0.13642687407595483,-0.09241834286893237,7.586622194970322
2007-06-29,2007,199,0.8012327862809671,-0.3506094136423719,-0.445311108795529,1.2628445153501067,0.016300620273610327,4.696296028352547
2007-07-31,2007,179,0.19778818577618,-0.08419730100794251,-0.11073673897135808,0.2810296829860566,-0.02749524176148156,0.756454597470849
2007-08-31,2007,195,0.19927008240463268,-0.04009137005138043,-0.15917871235325232,0.34348153277825527,-0.014967261979629646,1.9057854159858159
2007-09-28,2007,204,0.009102013883092465,-0.15063298279890827,0.14153096891581576,0.12313691215245898,0.2555658671851822,1.5308401654166535
2007-10-31,2007,198,-0.19155731556143285,0.3437623828510469,-0.15220506728961394,0.050645186333615685,0.08999743460543463,2.308969148889754
2007-11-30,2007,134,-0.19521244218024728,-0.21821680790388456,0.4233481958979448,0.044776610369196605,0.6633372484473886,2.300518847534641
2007-12-31,2007,173,-0.2139947410104517,-0.1426947065743947,0.36169627939447435,-0.01889195214407837,0.5567990682608478,1.9424863727511321
2008-01-31,2008,234,0.009886137881059206,-0.016723049847208866,0.006836911966149788,-0.00784876264658481,-0.010897988561494234,0.22064636805908797
2008-02-29,2008,211,-0.15867285574823553,0.3200030846392719,-0.16590170152874023,0.03537027628832757,0.02814143050782287,1.9436313130943963
2008-03-31,2008,230,0.017766371521314755,0.02372894219213771,-0.042119759560614,0.0642382251700417,0.004352094088112958,0.1995639138198062
2008-04-30,2008,220,-0.08165219888431016,0.046155794815297434,0.034864132907159305,-0.03909322348232921,0.07742310830914025,0.21311153050863693
2008-05-30,2008,210,0.01990808955488836,0.016656684935482814,-0.036564774490371,0.04327745118523056,-0.013195412860028797,0.21152724705243525
2008-06-30,2008,211,0.016076703108198514,0.012156818872014055,-0.028407190821241442,0.008465677324838976,-0.03601821660460097,0.25016092699873804
2008-07-31,2008,187,0.000247008834644438,0.009076266385721026,-0.009469666613683331,0.0050873290315810735,-0.004629346416746695,0.23685715541227534
2008-08-29,2008,244,0.005782975087361236,0.03863881457767019,-0.044898812067224694,-0.014354504033591078,-0.06503629118817701,0.20692939708149422
2008-09-30,2008,224,0.07981410229996083,-0.0037318038695939915,-0.07598143886632382,0.05777896744652827,-0.0980165737197564,0.21600423663730103
2008-10-31,2008,216,-0.05537558284503882,-0.07367843599413898,0.12905401883917783,-0.07423667869666521,0.11019292298755144,0.3161306864194035
2008-11-28,2008,217,-0.36581910307785637,0.026229489771806218,0.33922531483699736,-0.20806912377189535,0.4969752941429583,0.6155736778832434
2008-12-31,2008,178,0.07566856805913615,-0.018558408275620556,-0.05679561049070825,0.18112014921212674,0.048655970662282326,0.46959157298798054
2009-01-30,2009,224,-0.1523987910002242,-0.03600026645490187,0.1893720376295831,0.07451932073121356,0.4162901493610209,0.5841175998222453
2009-02-27,2009,215,-0.10110550460757987,-0.22216419836820303,0.3295278494086903,0.2660460159211799,0.69667936993745,0.6891847076150276
2009-03-31,2009,231,-0.012622413409542831,-0.026939763292325985,0.03956217670186814,0.4148805612692267,0.46706515138063764,0.7162777806089182
2009-04-29,2009,180,0.11888719420179289,0.025124789900733434,-0.1440119841025263,0.5399385791964992,0.27703940089218,0.5276166136123369
2009-05-29,2009,217,-0.06754427087496626,0.0560334479153571,0.010732580627451185,0.10078548303399201,0.17906233453640943,0.3526949102788554
2009-06-30,2009,224,-0.04929866393946971,-0.04675274371868542,0.09731499532622771,0.17219262150951228,0.3188062807752098,0.4068046089184523
2009-07-31,2009,198,-0.025339325851693004,-0.006009620305955273,0.03134894615764816,0.24631735574538013,0.3030056277547213,0.5023610929545782
