date,year,K,topU,midU,botU,topB,botB,disp
2005-05-31,2005,179,0.008145014903343293,-0.015492727144267885,0.007872889432255727,0.0005979091964930798,0.0003257837254055157,0.08157381791111183
2005-06-30,2005,148,1.7948255581296955,-1.0947402534352495,-0.677743666869237,3.5124474327327713,1.0398782077338384,9.704551651688387
2005-07-29,2005,173,0.005772468622997985,0.00893068313057453,-0.015016509056399736,0.07096853380860312,0.05017955612920541,0.14531922665206012
2005-08-31,2005,164,0.07431823880818397,-0.035800980329116196,-0.037191296244656114,0.07536555558946735,-0.03614397946337272,0.4313634370873368
2005-09-30,2005,159,-0.003527014662862483,0.006055039948548485,-0.0025280252856860197,0.008414582791422496,0.00941357216859896,0.08354182381693544
2005-10-31,2005,170,0.010471292384522254,0.0004522499339318302,-0.010939694101808823,0.017390767458427898,-0.004020219027903179,0.09629238270318356
2005-11-30,2005,152,-0.00019729444699738725,0.009754101202601536,-0.009946970803708235,-0.009676678736509313,-0.01942635509322016,0.08474410755861543
2005-12-30,2005,151,-0.01002737097684864,0.011302601142560353,-0.0015012821885629212,-0.020547551364483243,-0.012021462576197526,0.11986317153378123
2006-01-31,2006,171,-0.012717023825778126,0.008182796121847838,0.004534227703930328,-0.007274642764343525,0.009976608765364927,0.12409943733831044
2006-02-28,2006,153,-0.006233683017487301,-0.0369241863462419,0.04315786936372924,0.023250754309201316,0.07264230669041785,0.3956557403172005
2006-03-31,2006,149,0.0009662641520380801,-0.029315742306450395,0.029546039064879622,0.015346686305910644,0.04392646121875219,0.1994030443615036
2006-05-31,2006,149,-0.028172158997156683,0.028301329348056344,-0.001284326650820359,-0.08528453975623906,-0.05839670740990272,0.10580400206437439
2006-06-30,2006,179,0.0035694092919751623,0.010803087250691347,-0.014738702890147583,-0.009343800060558217,-0.027651912242680963,0.09053865067514216
2006-07-31,2006,159,-0.018934176298060264,-0.014802376869281911,0.0337365531673422,-0.004543571293598302,0.04812715817180416,0.0983391635112401
2006-08-31,2006,159,-0.018077591000984904,0.0008463420348686016,0.01723124896611632,-0.014295041786941767,0.021013798180159454,0.08878467008657046
2006-09-29,2006,136,-0.019597667808996355,0.0063480942359207355,0.013108504812277384,-0.012145553255411112,0.020560619365862627,0.10078642956278898
2006-10-31,2006,173,-0.312756611179578,0.6688181133794908,-0.3795288044237544,0.019637619661717686,-0.0471345735824588,4.517027651736854
2006-11-30,2006,128,0.011471449832452935,-0.006870842228884241,-0.004273424640288491,0.027202655054431556,0.011457780581690134,0.12409829483706977
2006-12-29,2006,195,-0.004458426266765355,0.02120486044454818,-0.016746434177782852,0.009738016332587182,-0.0025499915784303185,0.13356100381935404
2007-01-31,2007,183,-0.02302594368366398,-0.013807306424244312,0.03683325010790829,-0.0023997357398389562,0.05745945805173331,0.2859103908914158
