date,year,K,topU,midU,botU,topB,botB,disp
2005-05-31,2005,182,0.015159491865889258,-0.007963152158372618,-0.006930901302237541,0.007307744469457728,-0.014782648698669068,0.08114099556919088
2005-06-30,2005,152,1.303334575243962,-0.7685845438477039,-0.5040066496423499,2.982510060967349,1.1751688360810366,9.578176571795478
2005-07-29,2005,177,-0.011458755261218725,-0.0046633932602240455,0.016122148521442812,0.05312928130528991,0.08071018508795143,0.14409491307690359
2005-08-31,2005,166,-0.01648652060362663,-0.043391485312335644,0.060666942012550185,-0.01701842419139622,0.0601350384247806,0.4290389176649112
2005-09-30,2005,160,0.01479081947202782,-0.002954184722564509,-0.011780895415075297,0.027182935318672302,0.0006112204315691833,0.08347344757504839
2005-10-31,2005,172,-0.013380402451373846,-0.010088618951321293,0.02364601471763064,-0.006656197620748486,0.030370219548256,0.09594948961094664
2005-11-30,2005,154,-0.013666558130898012,0.018960526468445316,-0.005665743366340332,-0.022320000521715955,-0.014319185757158273,0.08481714908758882
2005-12-30,2005,152,-0.02424571500665264,0.029823287944464504,-0.006770504455590456,-0.03176200903625416,-0.014286798485191978,0.1250742965510802
2006-01-31,2006,174,-0.005837492101852945,0.010141505857932364,-0.004304013756079413,-0.0007169179913764855,0.0008165603543970469,0.12420340803806229
2006-02-28,2006,157,-0.002633631980009263,-0.03400122916317881,0.03728873093478761,0.02774017813480353,0.06766254104960043,0.3917018839502993
2006-03-31,2006,154,0.003011109208316167,0.018843969543520037,-0.022224568350728755,0.01786149916006459,-0.007374178398980329,0.19946490784587176
2006-05-31,2006,157,-0.010765211934529763,-0.0016566046959344597,0.01245367441307841,-0.07188523895684693,-0.04866635260923877,0.10576319736432838
2006-06-30,2006,186,0.0004858015995757142,0.00930733860648094,-0.009793140206056651,-0.01300700802131645,-0.023285949826948812,0.09225193298498184
2006-07-31,2006,168,-0.031550569037162184,-0.000274644755558068,0.031825213792720276,-0.0156420200294119,0.04773376280047056,0.09855312249340883
2006-08-31,2006,164,-0.02596657610995794,0.016271398773990746,0.009092532936930478,-0.023614433910923233,0.011444675135965188,0.08842244961536215
2006-09-29,2006,140,-0.02095969163925102,0.007373808981432933,0.013265282267321012,-0.01350075863354634,0.020724215273025693,0.10090144908022701
2006-10-31,2006,179,-0.2928969553387851,-0.3429732251970941,0.6474963915595096,0.028558483067756255,0.9689518299660511,4.440693800640373
2006-11-30,2006,133,0.032753433272967196,-0.013442383966700085,-0.019005540579751186,0.051432950286193345,-0.000326023566525035,0.12868555697837897
2006-12-29,2006,200,0.010581193665772898,-0.00031455791539247496,-0.010257103692338227,0.025687841314979566,0.004849543956868435,0.13272230454354791
2007-01-31,2007,189,-0.026189947338219825,-2.110259740224311e-05,0.026211049935622056,-0.006811630136362602,0.04558936713747927,0.2817368525091939
2007-02-28,2007,195,0.00031769899965306973,0.014921875062756178,-0.015239574062409252,-0.036021851938086484,-0.05157912500014881,0.07729826880609261
2007-03-30,2007,156,-0.022477424976632163,0.002615490609985956,0.019861934366646176,-0.021293557037196407,0.02104580230608192,0.09407283062185791
2007-04-30,2007,143,0.007575783441517198,0.011277914669793368,-0.019333609373854994,0.026129986355158584,-0.0007794064602136074,0.11207001223748184
2007-05-31,2007,197,0.040318920676181404,-0.02096426408717061,-0.018709602309405528,0.09445782329931775,0.035429300313730816,0.3476661242225839
2007-06-29,2007,199,-0.014300643860022836,0.013710956731888895,0.0003819453594689619,-0.004207800762447513,0.010474788457044288,0.12165873235840036
2007-07-31,2007,179,0.003569389496357648,0.002649385582619673,-0.00630858475974409,0.016491851902294172,0.006613877646192432,0.08245555944300004
2007-08-31,2007,195,0.022866384628612145,-0.0032478441443666815,-0.019618540484245474,0.005770712402644222,-0.03671421271021339,0.14511507895761672
2007-09-28,2007,204,0.1917461275605872,-0.07746452281980187,-0.1142816047407853,0.20584396786898465,-0.1001837644323878,1.2173567932519187
2007-10-31,2007,198,0.034607955834944894,-0.04090651961377008,0.006298563778825235,0.1183139804475766,0.09000458839145697,0.29415787743709376
2007-11-30,2007,134,0.017729057493466874,-0.001009576120858905,-0.0166735915489326,0.08979723769006052,0.055394588647661044,0.168076544911259
2007-12-31,2007,173,-0.05884230429689715,0.010727105782559535,0.047738808837756615,-0.0976751044122779,0.008906008722375854,0.12248966300787867
2008-01-31,2008,234,-0.012488791052018753,0.004378020712743269,0.008110770339275477,-0.030012612642004763,-0.009413051250710533,0.09755066116894286
2008-02-29,2008,211,-0.1334082190457491,0.2788724495791091,-0.14944812267020435,-0.00596898503293704,-0.022008888657392305,1.901459736147482
2008-03-31,2008,230,-0.05469972446839753,0.0021721693058071433,0.05247039281243757,-0.05247419515343264,0.054695922127402465,0.1292818313483557
2008-04-30,2008,220,0.0006340545387998084,0.011297577086839147,-0.012086392955595677,0.010607637890108166,-0.0021128096042873183,0.114075324205303
2008-05-30,2008,210,0.003351514475323903,0.003478254755503919,-0.00682976923082785,0.05012046170674787,0.039939178000596126,0.09882021306327074
2008-06-30,2008,211,-0.042219112676820776,0.0009439171998737187,0.04126171094552029,-0.07041186796272582,0.013068955659615238,0.12125264123416014
2008-07-31,2008,187,-0.036457587548741996,0.014311787504959582,0.021914964761444344,-0.02602620635224299,0.03234634595794334,0.09203617233417213
2008-08-29,2008,244,0.017775400138656104,0.00039315024170091605,-0.0181734040870446,0.008617751739443976,-0.02733105248625673,0.0977676949374487
2008-09-30,2008,224,0.05299858203118892,0.003891091681614353,-0.05699483835284687,0.053222640027909135,-0.05677078035612666,0.1333646177828998
2008-10-31,2008,216,0.024539063774478773,-0.02699849644360867,0.002459432669129855,0.019731574555747446,-0.0023480565496014766,0.1397529659518866
2008-11-28,2008,217,-0.028732072334106556,0.0013761902309704281,0.027336768349928216,-0.03699453613479908,0.019074304549235685,0.13410351982752375
2008-12-31,2008,178,-0.03181240296918654,0.015679411225713903,0.01586723901083343,-0.03300637130819647,0.014673270671823505,0.1191632480438177
2009-01-30,2009,224,0.0005231220092712521,0.00197069809847315,-0.0025470822185139435,0.026367811361081378,0.023297607133296174,0.09796314457464987
2009-02-27,2009,215,-0.006618684325969212,-0.008650502731743809,0.01551286319100159,-0.011622488054224412,0.010509059462746393,0.10915228993305065
2009-03-31,2009,231,-0.01585403705748537,-0.002680470585690357,0.01853450764317582,0.008479028188401756,0.04286757288906295,0.19902387156829351
2009-04-29,2009,180,0.016824476437634392,0.04697463640786744,-0.06379911284550162,0.13826709997873152,0.05764351069559552,0.22933636881471142
2009-05-29,2009,217,-0.012314259875562629,-0.0012525263847109481,0.013584182460061227,0.011404146152444254,0.0373025884880681,0.11437131425953262
2009-06-30,2009,224,-0.011388608263111843,-0.01010483397417069,0.0217665458582061,0.016814658067346736,0.049969812188664676,0.11649712418636128
2009-07-31,2009,198,-0.014857652081948225,0.021488105622437397,-0.006630453540489143,0.037551221626076325,0.04577842016753541,0.12750790650001578
2009-08-31,2009,218,0.0019486859116922457,-0.007525083430161144,0.005785427613751105,0.019547575671928802,0.023384317373987662,0.10984253983643934
2009-09-30,2009,259,-0.020522530238106275,0.017118187673171678,0.003205293871060529,0.015327926521790824,0.03905575063095762,0.10400171676140117
2009-10-30,2009,210,-0.01587531354421962,-0.003392969668232997,0.01926828321245256,-0.009527039665045098,0.02561655709162708,0.09865559239000424
2009-11-30,2009,225,-0.011628597494177368,0.00401621204575697,0.0076123854484203635,0.03712248542170376,0.056363468364301485,0.09916526248879226
2009-12-31,2009,227,-0.043175117166014625,-0.021984900691664,0.06574628187612301,0.03266421253712876,0.14158561157926638,0.40014629939003227
2010-01-29,2010,228,-0.00404442907272859,0.00936952508032691,-0.0053250960075983105,0.006936435691546399,0.005655768756676671,0.0785066618033608
